Lon,Lat,LCC_all_AD1425_C,LCC_all_AD1425_B,LCC_all_AD1425_U,NLC_all_AD1425_C,NLC_all_AD1425_B,NLC_all_AD1425_O,HLU_all_AD1425
10.0000000000,58.0000000000,0.0932149392,0.4370857711,0.4696992897,0.1140638583,0.5348465588,0.3510895829,0.1827828675
10.0000000000,60.0000000000,0.2128807532,0.3568263437,0.4302929031,0.2306336103,0.3865833180,0.3827830717,0.0769742845
10.0000000000,61.0000000000,0.3303691244,0.2509700737,0.4186608019,0.3411133944,0.2591321265,0.3997544791,0.0314976491
10.0000000000,62.0000000000,0.3352300782,0.1972376652,0.4675322566,0.3403564624,0.2002538505,0.4593896870,0.0150618095
10.0000000000,63.0000000000,0.2360290477,0.2287078001,0.5352631522,0.2388869556,0.2314770602,0.5296359842,0.0119634322
10.0000000000,64.0000000000,0.2557260932,0.2708417961,0.4734321108,0.2589383529,0.2742439292,0.4668177179,0.0124055001
10.0000000000,65.0000000000,0.2429508997,0.2810699833,0.4759791170,0.2461671398,0.2847908527,0.4690420075,0.0130652700
11.0000000000,45.0000000000,0.1939584530,0.1173283704,0.6887131766,0.3549071134,0.2146886234,0.4304042631,0.4534951664
11.0000000000,46.0000000000,0.4779541019,0.0699344552,0.4521114429,0.6590180695,0.0964278148,0.2445541156,0.2747481078
11.0000000000,47.0000000000,0.5181031283,0.0905798878,0.3913169839,0.5984710085,0.1046305916,0.2968983999,0.1342886774
11.0000000000,48.0000000000,0.4575143077,0.1565797650,0.3859059274,0.5497098362,0.1881327764,0.2621573873,0.1677167162
11.0000000000,49.0000000000,0.3469684461,0.1831317108,0.4698998431,0.4723934344,0.2493316576,0.2782749080,0.2655095925
11.0000000000,50.0000000000,0.2967319110,0.2114301238,0.4918379652,0.4147981949,0.2955557878,0.2896460173,0.2846354815
11.0000000000,51.0000000000,0.2259348505,0.2689124796,0.5051526699,0.3221444369,0.3834231821,0.2944323810,0.2986535709
11.0000000000,52.0000000000,0.1321402028,0.2977120028,0.5701477943,0.2041384046,0.4599240200,0.3359375754,0.3526930757
11.0000000000,53.0000000000,0.0892784656,0.3207496211,0.5899719133,0.1403878620,0.5043697074,0.3552424305,0.3640585143
11.0000000000,54.0000000000,0.0729667268,0.3699470030,0.5570862701,0.1121136485,0.5684249528,0.3194613987,0.3491717751
11.0000000000,55.0000000000,0.0637925514,0.4068615387,0.5293459099,0.0936623678,0.5973677844,0.3089698478,0.3189094736
11.0000000000,56.0000000000,0.0635511133,0.4407864262,0.4956624606,0.0883826782,0.6130165602,0.2986007616,0.2809551082
11.0000000000,58.0000000000,0.1060878892,0.4583747920,0.4355373188,0.1311990041,0.5668725868,0.3019284091,0.1913971453
11.0000000000,59.0000000000,0.1570268477,0.4339535146,0.4090196377,0.1823905382,0.5040476596,0.3135618023,0.1390625343
11.0000000000,60.0000000000,0.2284169851,0.3805527272,0.3910302877,0.2509012347,0.4180124744,0.3310862909,0.0896139458
11.0000000000,61.0000000000,0.3379962894,0.2821784214,0.3798252892,0.3525138789,0.2942985262,0.3531875949,0.0411830294
11.0000000000,62.0000000000,0.3792249809,0.2103986241,0.4103763951,0.3864722501,0.2144194970,0.3991082529,0.0187523663
11.0000000000,63.0000000000,0.2897133813,0.2259105452,0.4843760735,0.2935891786,0.2289327856,0.4774780358,0.0132014310
11.0000000000,64.0000000000,0.2910362430,0.2679844799,0.4409792771,0.2948799527,0.2715237455,0.4335963018,0.0130348288
11.0000000000,65.0000000000,0.2663941093,0.2929418660,0.4406640247,0.2701146816,0.2970332155,0.4328521029,0.0137740471
12.0000000000,45.0000000000,0.2011280481,0.1312199602,0.6676519917,0.3636624632,0.2372606625,0.3990768744,0.4469375630
12.0000000000,46.0000000000,0.3984526691,0.0700756919,0.5314716390,0.5493758377,0.0966184818,0.3540056805,0.2747175217
12.0000000000,47.0000000000,0.5839733846,0.0802004374,0.3358261780,0.6798342564,0.0933655646,0.2268001791,0.1410062392
12.0000000000,48.0000000000,0.4851232989,0.1477804062,0.3670962949,0.5744327067,0.1749862332,0.2505810601,0.1554740994
12.0000000000,49.0000000000,0.4307404386,0.1558635955,0.4133959659,0.5578856056,0.2018711237,0.2402432707,0.2279054446
12.0000000000,50.0000000000,0.3911616869,0.1854391882,0.4233991249,0.5117805874,0.2426213503,0.2455980623,0.2356847904
12.0000000000,51.0000000000,0.2756375654,0.2581393330,0.4662231016,0.3790255656,0.3549639779,0.2660104565,0.2727731571
12.0000000000,52.0000000000,0.1609205320,0.2876390143,0.5514404537,0.2452619616,0.4383959461,0.3163420923,0.3438830426
12.0000000000,53.0000000000,0.1181568454,0.3270475562,0.5547955984,0.1791131307,0.4957690898,0.3251177795,0.3403228178
12.0000000000,54.0000000000,0.0922176525,0.3874123012,0.5203700464,0.1358086986,0.5705410955,0.2936502059,0.3209738891
12.0000000000,55.0000000000,0.0760683615,0.4255137074,0.4984179311,0.1092354667,0.6110449534,0.2797195799,0.3036294547
12.0000000000,56.0000000000,0.0708018406,0.4528296806,0.4763684788,0.0988591231,0.6322765733,0.2688643036,0.2838107566
12.0000000000,57.0000000000,0.0964377467,0.4733974332,0.4301648201,0.1236432231,0.6069447539,0.2694120231,0.2200320866
12.0000000000,58.0000000000,0.1374389524,0.4633887798,0.3991722677,0.1633787991,0.5508474927,0.2857737082,0.1587711918
12.0000000000,59.0000000000,0.1933725138,0.4286199496,0.3780075366,0.2203644283,0.4884488925,0.2911866792,0.1224876210
12.0000000000,60.0000000000,0.2762116035,0.3665943366,0.3571940599,0.3005833840,0.3989411191,0.3004754969,0.0810815957
12.0000000000,61.0000000000,0.3784126767,0.2775396431,0.3440476803,0.3947242975,0.2895030938,0.3157726086,0.0413240861
12.0000000000,62.0000000000,0.4107999394,0.2132291846,0.3759708760,0.4194493923,0.2177187564,0.3628318513,0.0206209691
12.0000000000,63.0000000000,0.3229850427,0.2102944051,0.4667205522,0.3275551392,0.2132699786,0.4591748822,0.0139521441
12.0000000000,64.0000000000,0.2889734558,0.2380107036,0.4730158406,0.2927178000,0.2410947031,0.4661874969,0.0127916518
12.0000000000,65.0000000000,0.2848981018,0.2682685981,0.4468333001,0.2886424592,0.2717943974,0.4395631434,0.0129723030
12.0000000000,66.0000000000,0.2509228957,0.3072476311,0.4418294732,0.2542396431,0.3113088897,0.4344514672,0.0130457522
13.0000000000,46.0000000000,0.4032417183,0.0794997449,0.5172585367,0.5256019365,0.1036232562,0.3707748074,0.2328001661
13.0000000000,47.0000000000,0.6504778031,0.0727485256,0.2767736713,0.7511780321,0.0840106981,0.1648112698,0.1340564083
13.0000000000,48.0000000000,0.5870900954,0.1198528626,0.2930570420,0.6741247481,0.1376207527,0.1882544992,0.1291076361
13.0000000000,49.0000000000,0.5212023237,0.1355114765,0.3432861998,0.6372857897,0.1656929264,0.1970212838,0.1821529177
13.0000000000,50.0000000000,0.4477546738,0.1719195163,0.3803258099,0.5669665885,0.2176920250,0.2153413865,0.2102626806
13.0000000000,51.0000000000,0.3240007982,0.2346330261,0.4413661757,0.4376181484,0.3169117824,0.2454700692,0.2596266874
13.0000000000,52.0000000000,0.1911567212,0.2746559129,0.5341873659,0.2822311974,0.4055126425,0.3122561601,0.3226945745
13.0000000000,53.0000000000,0.1480494594,0.3225723529,0.5293781876,0.2153378321,0.4691812549,0.3154809130,0.3124781744
13.0000000000,54.0000000000,0.1158008114,0.3854524682,0.4987467204,0.1646422877,0.5480253152,0.2873323972,0.2966520751
13.0000000000,55.0000000000,0.0982770046,0.4259114884,0.4758115070,0.1357511963,0.5883166086,0.2759321951,0.2760505446
13.0000000000,56.0000000000,0.1050581495,0.4551646981,0.4397771524,0.1386432643,0.6006722930,0.2606844426,0.2422412297
13.0000000000,57.0000000000,0.1420171457,0.4619903166,0.3959925377,0.1714962600,0.5578876482,0.2706160918,0.1718936275
13.0000000000,58.0000000000,0.1900298138,0.4474515438,0.3625186424,0.2160965365,0.5088292563,0.2750742072,0.1206253606
13.0000000000,59.0000000000,0.2451124257,0.4112227260,0.3436648484,0.2729125119,0.4578626596,0.2692248285,0.1018644623
13.0000000000,60.0000000000,0.3344732527,0.3395108272,0.3260159201,0.3607595563,0.3661930345,0.2730474093,0.0728637761
13.0000000000,61.0000000000,0.4218469983,0.2724146528,0.3057383489,0.4402722603,0.2843130694,0.2754146704,0.0418496998
13.0000000000,62.0000000000,0.4585281765,0.2274983644,0.3139734591,0.4696528952,0.2330178841,0.2973292206,0.0236871078
13.0000000000,63.0000000000,0.3623986828,0.2196218606,0.4179794566,0.3682600194,0.2231739642,0.4085660165,0.0159162991
13.0000000000,64.0000000000,0.3959151875,0.2168021313,0.3872826812,0.4010932575,0.2196376291,0.3792691134,0.0129098904
13.0000000000,65.0000000000,0.3601829064,0.2279378756,0.4118792180,0.3643970979,0.2306047814,0.4049981207,0.0115648329
13.0000000000,66.0000000000,0.2723851466,0.2780720478,0.4495428056,0.2755288594,0.2812813956,0.4431897449,0.0114097408
13.0000000000,67.0000000000,0.2543916092,0.3337003764,0.4119080144,0.2572881819,0.3374999806,0.4052118375,0.0112580871
14.0000000000,46.0000000000,0.5829269261,0.0886324876,0.3284405864,0.7249611294,0.1102284101,0.1648104605,0.1959197501
14.0000000000,47.0000000000,0.6602570060,0.0756250009,0.2641179931,0.7631300537,0.0874079494,0.1494619968,0.1348040838
14.0000000000,48.0000000000,0.6195426291,0.1106752948,0.2697820762,0.7092291641,0.1266969263,0.1640739096,0.1264563551
14.0000000000,49.0000000000,0.5283056039,0.1356308814,0.3360635146,0.6487196786,0.1665445552,0.1847357663,0.1856180390
14.0000000000,50.0000000000,0.4382931978,0.1735701450,0.3881366572,0.5697100849,0.2256130429,0.2046768722,0.2306732679
14.0000000000,51.0000000000,0.3262842831,0.2204456288,0.4532700881,0.4566549292,0.3085272208,0.2348178500,0.2854905046
14.0000000000,52.0000000000,0.2275144456,0.2687638145,0.5037217399,0.3287466866,0.3883499056,0.2829034079,0.3079338745
14.0000000000,53.0000000000,0.1778260198,0.3191193818,0.5030545983,0.2506308596,0.4497720021,0.2995971383,0.2904863346
14.0000000000,54.0000000000,0.1435356378,0.3707004300,0.4857639322,0.1989878094,0.5139132527,0.2870989379,0.2786711997
14.0000000000,56.0000000000,0.1397656908,0.4361512688,0.4240830404,0.1794737825,0.5600639008,0.2604623167,0.2212473109
14.0000000000,57.0000000000,0.1883086818,0.4322975556,0.3793937626,0.2225532105,0.5109122316,0.2665345579,0.1538711959
14.0000000000,58.0000000000,0.2442399362,0.4115931136,0.3441669502,0.2744318127,0.4624724604,0.2630957269,0.1100159495
14.0000000000,59.0000000000,0.3078836870,0.3707121003,0.3214042128,0.3401281724,0.4095365701,0.2503352575,0.0948009840
14.0000000000,60.0000000000,0.3804896101,0.3204439051,0.2990664848,0.4106153914,0.3458154863,0.2435691223,0.0733673944
14.0000000000,61.0000000000,0.4535592023,0.2714727013,0.2749680965,0.4757056899,0.2847282295,0.2395660806,0.0465550194
14.0000000000,62.0000000000,0.4719701218,0.2487686224,0.2792612558,0.4859407804,0.2561323544,0.2579268652,0.0287497142
14.0000000000,63.0000000000,0.4748340874,0.2393046568,0.2858612558,0.4840620305,0.2439553123,0.2719826572,0.0190635549
14.0000000000,64.0000000000,0.4911488906,0.2110579437,0.2977931658,0.4979615964,0.2139855196,0.2880528839,0.0136811872
14.0000000000,65.0000000000,0.4137009957,0.2076510288,0.3786479756,0.4182261974,0.2099223861,0.3718514166,0.0108199862
14.0000000000,66.0000000000,0.3149264838,0.2284845324,0.4565889838,0.3179478137,0.2306765588,0.4513756275,0.0095025971
14.0000000000,67.0000000000,0.2028688370,0.3278520342,0.4692791288,0.2049382667,0.3311963957,0.4638653375,0.0100978200
14.0000000000,68.0000000000,0.2455834395,0.3676657275,0.3867508330,0.2479732894,0.3712435985,0.3807831121,0.0096375292
14.0000000000,69.0000000000,0.1696019467,0.3784266506,0.4519714026,0.1712091088,0.3820126529,0.4467782383,0.0093871295
15.0000000000,45.0000000000,0.5274321425,0.1204056371,0.3521622204,0.6746026055,0.1540026668,0.1713947278,0.2181587526
15.0000000000,46.0000000000,0.5426696653,0.1153717902,0.3419585445,0.6749314723,0.1434907039,0.1815778238,0.1959633125
15.0000000000,47.0000000000,0.6161520455,0.0933585568,0.2904893977,0.7321610767,0.1109360944,0.1569028289,0.1584474167
15.0000000000,48.0000000000,0.5896799099,0.1197341774,0.2905859127,0.7018333396,0.1425068688,0.1556597916,0.1598006583
15.0000000000,49.0000000000,0.5014115878,0.1383730598,0.3602153524,0.6433345697,0.1775391217,0.1791263086,0.2206052474
15.0000000000,50.0000000000,0.4610050178,0.1634538444,0.3755411379,0.6017781442,0.2133663351,0.1848555207,0.2339286127
15.0000000000,51.0000000000,0.3711552141,0.2119616622,0.4168831237,0.4985707111,0.2847269084,0.2167023804,0.2555615365
15.0000000000,52.0000000000,0.2663080951,0.2612428783,0.4724490265,0.3630469738,0.3561417701,0.2808112561,0.2664638067
15.0000000000,53.0000000000,0.2237266243,0.3067149801,0.4695583956,0.2994440455,0.4105187514,0.2900372031,0.2528599995
15.0000000000,54.0000000000,0.1885534176,0.3639569284,0.4474896540,0.2486282701,0.4799169521,0.2714547778,0.2416251879
15.0000000000,55.0000000000,0.1598143632,0.3966228144,0.4435628224,0.2110938949,0.5238869212,0.2650191840,0.2429228554
15.0000000000,57.0000000000,0.2251927027,0.3977202999,0.3770869974,0.2688394393,0.4748062488,0.2563543119,0.1623524313
15.0000000000,58.0000000000,0.2781645947,0.3809268256,0.3409085797,0.3186352798,0.4363485790,0.2450161412,0.1270125677
15.0000000000,59.0000000000,0.3292904119,0.3514000798,0.3193095084,0.3725339249,0.3975471080,0.2299189670,0.1160793962
15.0000000000,60.0000000000,0.3969807109,0.3137578066,0.2892614825,0.4373470562,0.3456617647,0.2169911791,0.0922981984
15.0000000000,61.0000000000,0.4605605674,0.2805800625,0.2588593701,0.4896507549,0.2983022194,0.2120470257,0.0594100739
15.0000000000,62.0000000000,0.4974695366,0.2548496155,0.2476808479,0.5157097147,0.2641939111,0.2200963743,0.0353690799
15.0000000000,63.0000000000,0.5040975525,0.2432606945,0.2526417530,0.5152003257,0.2486185232,0.2361811510,0.0215504003
15.0000000000,64.0000000000,0.5011023383,0.2287838536,0.2701138082,0.5085933478,0.2322039574,0.2592026948,0.0147288784
15.0000000000,65.0000000000,0.4799560307,0.2144965951,0.3055473743,0.4852081817,0.2168438278,0.2979479905,0.0108245310
15.0000000000,66.0000000000,0.3573732979,0.2195230015,0.4231037006,0.3605131253,0.2214516971,0.4180351775,0.0087093289
15.0000000000,67.0000000000,0.1934878972,0.3207096921,0.4858024107,0.1952012082,0.3235495362,0.4812492556,0.0087771539
15.0000000000,68.0000000000,0.2553356272,0.3680272158,0.3766371571,0.2575650577,0.3712405985,0.3711943439,0.0086557955
15.0000000000,69.0000000000,0.2094329970,0.4137863281,0.3767806749,0.2112781717,0.4174319239,0.3712899044,0.0087333901
16.0000000000,45.0000000000,0.5373213458,0.1391955991,0.3234830550,0.6680559006,0.1730629949,0.1588811045,0.1956940350
16.0000000000,46.0000000000,0.4803863020,0.1381300497,0.3814836483,0.5966553943,0.1715620094,0.2317825963,0.1948680820
16.0000000000,47.0000000000,0.5092307193,0.1361303007,0.3546389800,0.6337106124,0.1694069367,0.1968824509,0.1964301854
16.0000000000,48.0000000000,0.4778702576,0.1530280166,0.3691017258,0.6263061867,0.2005615374,0.1731322760,0.2370021759
16.0000000000,49.0000000000,0.4009176901,0.1504941293,0.4485881806,0.5855888759,0.2198149151,0.1945962089,0.3153597915
16.0000000000,50.0000000000,0.4204227201,0.1666344468,0.4129428332,0.5858323753,0.2321945249,0.1819730998,0.2823498021
16.0000000000,51.0000000000,0.3715933225,0.2207563676,0.4076503099,0.5017303415,0.2980682402,0.2002014183,0.2593764184
16.0000000000,52.0000000000,0.2774063094,0.2578214129,0.4647722777,0.3796725988,0.3528676983,0.2674597030,0.2693538848
16.0000000000,53.0000000000,0.2484667282,0.2953520759,0.4561811959,0.3310084130,0.3934692690,0.2755223180,0.2493643109
16.0000000000,54.0000000000,0.2209608462,0.3496525483,0.4293866055,0.2851271810,0.4511905487,0.2636822704,0.2250446084
16.0000000000,55.0000000000,0.1928703712,0.3756970743,0.4314325545,0.2493015841,0.4856208612,0.2650775546,0.2263572175
16.0000000000,57.0000000000,0.2360514622,0.3725235894,0.3914249484,0.2940002984,0.4639752936,0.2420244080,0.1971046851
16.0000000000,58.0000000000,0.2893257682,0.3537438260,0.3569304058,0.3473341703,0.4246677339,0.2279980958,0.1670103523
16.0000000000,59.0000000000,0.3334801687,0.3324444550,0.3340753763,0.3942579846,0.3930335087,0.2127085066,0.1541574762
16.0000000000,60.0000000000,0.3855469433,0.3145489469,0.2999041098,0.4403996110,0.3593005632,0.2002998258,0.1245520349
16.0000000000,61.0000000000,0.4445501284,0.2953844828,0.2600653888,0.4837241274,0.3214139241,0.1948619485,0.0809841743
16.0000000000,62.0000000000,0.4895842990,0.2687451688,0.2416705322,0.5130200171,0.2816096255,0.2053703574,0.0456818785
16.0000000000,63.0000000000,0.5116375996,0.2535049736,0.2348574268,0.5253068006,0.2602777566,0.2144154428,0.0260213670
16.0000000000,64.0000000000,0.5070267931,0.2424051685,0.2505680384,0.5155174435,0.2464644757,0.2380180808,0.0164701514
16.0000000000,65.0000000000,0.4855188093,0.2372755681,0.2772056226,0.4911552787,0.2400301400,0.2688145813,0.0114759418
16.0000000000,66.0000000000,0.4366771550,0.2283208776,0.3350019675,0.4405064381,0.2303230553,0.3291705066,0.0086929107
16.0000000000,67.0000000000,0.3042455406,0.2671776872,0.4285767722,0.3066143158,0.2692578619,0.4241278223,0.0077255857
16.0000000000,68.0000000000,0.1685379785,0.3744827097,0.4569793118,0.1699294368,0.3775744584,0.4524961047,0.0081884478
16.0000000000,69.0000000000,0.2110038816,0.4432183924,0.3457777260,0.2127681763,0.4469243331,0.3403074906,0.0082920986
17.0000000000,45.0000000000,0.5427881175,0.1465707379,0.3106411445,0.6651821684,0.1796211784,0.1551966532,0.1840007996
17.0000000000,46.0000000000,0.4811982074,0.1521581169,0.3666436757,0.6055689262,0.1914849765,0.2029460972,0.2053783037
17.0000000000,47.0000000000,0.4577730369,0.1599753121,0.3822516510,0.5858379230,0.2047294118,0.2094326652,0.2186012225
17.0000000000,48.0000000000,0.4116691830,0.1668944002,0.4214364168,0.5792420385,0.2348299474,0.1859280141,0.2892967781
17.0000000000,49.0000000000,0.3618049199,0.1619076033,0.4762874767,0.5681612796,0.2542520182,0.1775867022,0.3632003219
17.0000000000,50.0000000000,0.3588334996,0.1851767947,0.4559897058,0.5416727035,0.2795313568,0.1787959397,0.3375455377
17.0000000000,51.0000000000,0.3411965338,0.2256288274,0.4331746388,0.4844680787,0.3203724354,0.1951594858,0.2957295871
17.0000000000,52.0000000000,0.2900576500,0.2612826528,0.4486596972,0.4015107790,0.3616791402,0.2368100808,0.2775844008
17.0000000000,53.0000000000,0.2568356699,0.2905043221,0.4526600080,0.3464218028,0.3918343235,0.2617438737,0.2586041992
17.0000000000,54.0000000000,0.2450674072,0.3240484342,0.4308841587,0.3192847825,0.4221847982,0.2585304193,0.2324488339
17.0000000000,55.0000000000,0.2200881788,0.3495203200,0.4303915012,0.2885420990,0.4582314568,0.2532264442,0.2372406677
17.0000000000,59.0000000000,0.3266686842,0.3193953582,0.3539359576,0.4036996409,0.3947112093,0.2015891498,0.1908125469
17.0000000000,60.0000000000,0.3594329722,0.3198060631,0.3207609647,0.4280526608,0.3808605409,0.1910867983,0.1603066512
17.0000000000,61.0000000000,0.4073373281,0.3208850474,0.2717776245,0.4577375953,0.3605884848,0.1816739199,0.1101073360
17.0000000000,62.0000000000,0.4560949033,0.3019723510,0.2419327457,0.4863240630,0.3219865417,0.1916893953,0.0621584699
17.0000000000,63.0000000000,0.5025533607,0.2669944423,0.2304521969,0.5194885618,0.2759917049,0.2045197333,0.0325997573
17.0000000000,64.0000000000,0.5212117685,0.2473796148,0.2314086166,0.5313548288,0.2521937547,0.2164514165,0.0190890526
17.0000000000,65.0000000000,0.4722610983,0.2634411680,0.2642977337,0.4784616519,0.2669000197,0.2546383284,0.0129593533
17.0000000000,66.0000000000,0.4388899248,0.2617112765,0.2993987988,0.4431374890,0.2642441107,0.2926184003,0.0095852061
17.0000000000,67.0000000000,0.3895401423,0.2534059474,0.3570539103,0.3924951483,0.2553282552,0.3521765965,0.0075287706
17.0000000000,68.0000000000,0.1606393279,0.3447359492,0.4946247229,0.1618629968,0.3473619728,0.4907750304,0.0075599052
17.0000000000,69.0000000000,0.1577587307,0.4517256327,0.3905156365,0.1590211982,0.4553405764,0.3856382255,0.0079389885
17.0000000000,70.0000000000,0.1752999162,0.4630223655,0.3616777183,0.1766144961,0.4664945856,0.3568909182,0.0074432164
18.0000000000,45.0000000000,0.4816581580,0.1709575628,0.3473842793,0.6178212789,0.2192866836,0.1628920375,0.2203924105
18.0000000000,46.0000000000,0.4249113848,0.1703714837,0.4047171315,0.5677248642,0.2276336452,0.2046414906,0.2515540332
18.0000000000,47.0000000000,0.4322428213,0.1737813586,0.3939758201,0.5785375824,0.2325985351,0.1888638825,0.2528699354
18.0000000000,48.0000000000,0.4266265163,0.1635368839,0.4098365999,0.5975315875,0.2290491803,0.1734192322,0.2860184714
18.0000000000,49.0000000000,0.4196018057,0.1643841815,0.4160140129,0.6028569008,0.2361766247,0.1609664745,0.3039777680
18.0000000000,50.0000000000,0.3820314538,0.2021633441,0.4158052022,0.5461543971,0.2890138972,0.1648317057,0.3005064945
18.0000000000,51.0000000000,0.3353269874,0.2300906805,0.4345823321,0.4780311401,0.3280097172,0.1939591427,0.2985248045
18.0000000000,52.0000000000,0.2856512265,0.2659089063,0.4484398672,0.4034027236,0.3755222001,0.2210750763,0.2918956424
18.0000000000,53.0000000000,0.2488823528,0.2915123535,0.4596052937,0.3467852930,0.4061846723,0.2470300348,0.2823157214
18.0000000000,54.0000000000,0.2408361222,0.3119909845,0.4471728933,0.3259311385,0.4222272633,0.2518415982,0.2610828063
18.0000000000,55.0000000000,0.2350594679,0.3229692173,0.4419713149,0.3165446583,0.4349290052,0.2485263365,0.2574208356
18.0000000000,58.0000000000,0.3191318526,0.3111023675,0.3697657799,0.3969139823,0.3869274677,0.2161585500,0.1959672200
18.0000000000,60.0000000000,0.3596923640,0.3164921867,0.3238154493,0.4338432884,0.3817373533,0.1844193582,0.1709163802
18.0000000000,61.0000000000,0.4005671533,0.3223589031,0.2770739435,0.4577714076,0.3683943818,0.1738342106,0.1249624885
18.0000000000,63.0000000000,0.4961054023,0.2880726578,0.2158219398,0.5171796095,0.3003097809,0.1825106095,0.0407483335
18.0000000000,64.0000000000,0.5012330601,0.2722156616,0.2265512783,0.5131584092,0.2786922232,0.2081493675,0.0232391187
18.0000000000,65.0000000000,0.4836340993,0.2750329296,0.2413329710,0.4909167089,0.2791744024,0.2299088888,0.0148347152
18.0000000000,66.0000000000,0.4548297300,0.2834924505,0.2616778195,0.4598165866,0.2866007261,0.2535826873,0.0108453168
18.0000000000,67.0000000000,0.4030485570,0.2705904700,0.3263609731,0.4063872683,0.2728319455,0.3207807862,0.0082155904
18.0000000000,68.0000000000,0.2672225367,0.3218603755,0.4109170878,0.2691657251,0.3242008791,0.4066333959,0.0072193007
18.0000000000,69.0000000000,0.1274172710,0.4190522648,0.4535304641,0.1284025410,0.4222926387,0.4493048203,0.0076732900
18.0000000000,70.0000000000,0.1961588677,0.4678242802,0.3360168521,0.1975785196,0.4712100443,0.3312114361,0.0071852545
19.0000000000,45.0000000000,0.4309982369,0.1907546519,0.3782471112,0.5794975440,0.2564786647,0.1640237913,0.2562552830
19.0000000000,46.0000000000,0.3812890619,0.1900982346,0.4286127035,0.5302008859,0.2643407914,0.2054583227,0.2808592516
19.0000000000,47.0000000000,0.4140323583,0.1900950325,0.3958726092,0.5504849544,0.2527446302,0.1967704153,0.2478770674
19.0000000000,48.0000000000,0.4796634995,0.1582702040,0.3620662965,0.6277902593,0.2071462442,0.1650634965,0.2359494395
19.0000000000,49.0000000000,0.5063497186,0.1558732699,0.3377770115,0.6534970894,0.2011707017,0.1453322089,0.2251691295
19.0000000000,50.0000000000,0.4267709693,0.2100418932,0.3631871375,0.5647658871,0.2779582133,0.1572758995,0.2443400370
19.0000000000,51.0000000000,0.3299262798,0.2395624938,0.4305112265,0.4715256601,0.3423791009,0.1860952390,0.3003004764
19.0000000000,52.0000000000,0.2905919010,0.2702071357,0.4392009633,0.4084493353,0.3797969750,0.2117536897,0.2885484785
19.0000000000,53.0000000000,0.2650902783,0.2873272847,0.4475824370,0.3689636320,0.3999140187,0.2311223493,0.2815273503
19.0000000000,54.0000000000,0.2589619765,0.3059670175,0.4350710061,0.3468718668,0.4098337214,0.2432944118,0.2534362072
19.0000000000,55.0000000000,0.2584300829,0.3026795955,0.4388903216,0.3451790138,0.4042820523,0.2505389339,0.2513157737
19.0000000000,64.0000000000,0.4685768487,0.2996021248,0.2318210265,0.4822058342,0.3083163262,0.2094778396,0.0282638338
19.0000000000,65.0000000000,0.4746583326,0.2924496065,0.2328920609,0.4832938786,0.2977701958,0.2189359256,0.0178681056
19.0000000000,66.0000000000,0.4443077225,0.3088263886,0.2468658890,0.4500635195,0.3128270888,0.2371093918,0.0127888548
19.0000000000,67.0000000000,0.4000393762,0.3096330962,0.2903275276,0.4038819210,0.3126072510,0.2835108280,0.0095140302
19.0000000000,68.0000000000,0.3616336821,0.3163579261,0.3220083919,0.3644020201,0.3187796741,0.3168183058,0.0075969338
19.0000000000,69.0000000000,0.1894875150,0.3984785200,0.4120339650,0.1908670061,0.4013794898,0.4077535041,0.0072274988
19.0000000000,70.0000000000,0.1846894378,0.4574544362,0.3578561261,0.1859693682,0.4606246763,0.3534059555,0.0068824800
20.0000000000,45.0000000000,0.3851855885,0.2077955357,0.4070188758,0.5256524710,0.2835730101,0.1907745189,0.2672238603
20.0000000000,46.0000000000,0.3668095397,0.2078952349,0.4252952254,0.5014141520,0.2841845744,0.2144012736,0.2684499665
20.0000000000,47.0000000000,0.3936533233,0.2108407627,0.3955059140,0.5183473639,0.2776269044,0.2040257317,0.2405607692
20.0000000000,48.0000000000,0.4682123996,0.1831432416,0.3486443588,0.5954021781,0.2328940563,0.1717037657,0.2136199415
20.0000000000,49.0000000000,0.5055074196,0.1769401576,0.3175524228,0.6313096310,0.2209740575,0.1477163115,0.1992718077
20.0000000000,50.0000000000,0.4243355270,0.2312337059,0.3444307672,0.5478581057,0.2985450240,0.1535968704,0.2254645453
20.0000000000,51.0000000000,0.3229532508,0.2520133417,0.4250334075,0.4602441528,0.3591469251,0.1806089222,0.2983001548
20.0000000000,52.0000000000,0.2966526736,0.2764930419,0.4268542845,0.4123170281,0.3842971916,0.2033857803,0.2805228663
20.0000000000,53.0000000000,0.2877438178,0.2806763164,0.4315798657,0.3913281711,0.3817164532,0.2269553758,0.2646994540
20.0000000000,54.0000000000,0.3020375598,0.2928138480,0.4051485921,0.3858975454,0.3741128927,0.2399895619,0.2173115288
20.0000000000,55.0000000000,0.3227319733,0.2905468166,0.3867212101,0.4025201681,0.3623779579,0.2351018740,0.1982216075
20.0000000000,64.0000000000,0.4333947257,0.3323962336,0.2342090406,0.4488830126,0.3442751235,0.2068418638,0.0345040611
20.0000000000,65.0000000000,0.4400480732,0.3299492968,0.2300026300,0.4505328740,0.3378108303,0.2116562957,0.0232719995
20.0000000000,66.0000000000,0.4292101715,0.3341223753,0.2366674532,0.4361044068,0.3394892525,0.2244063408,0.0158086806
20.0000000000,67.0000000000,0.4123403011,0.3279340855,0.2597256134,0.4169865285,0.3316292285,0.2513842431,0.0111423922
