Lon,Lat,LCC_all_BC4000_C,LCC_all_BC4000_B,LCC_all_BC4000_U,NLC_all_BC4000_C,NLC_all_BC4000_B,NLC_all_BC4000_O,HLU_all_BC4000
20.0000000000,65.0000000000,0.2459015225,0.6086360845,0.1454623930,0.2485481124,0.6151867153,0.1362651724,0.0106481994
20.0000000000,66.0000000000,0.2727909649,0.5623706103,0.1648384248,0.2751255183,0.5671833951,0.1576910866,0.0084854120
20.0000000000,67.0000000000,0.2997496974,0.5193393097,0.1809109930,0.3017416336,0.5227904918,0.1754678747,0.0066014630
20.0000000000,68.0000000000,0.3170853416,0.4882014240,0.1947132344,0.3187042912,0.4906940447,0.1906016641,0.0050797860
20.0000000000,69.0000000000,0.3077677699,0.4742383080,0.2179939222,0.3091878838,0.4764265567,0.2143855596,0.0045930452
20.0000000000,70.0000000000,0.4405451562,0.3155774187,0.2438774251,0.4427298564,0.3171423934,0.2401277502,0.0049346122
20.0000000000,71.0000000000,0.2624885651,0.5095904775,0.2279209574,0.2637344862,0.5120092859,0.2242562280,0.0047241493
21.0000000000,45.0000000000,0.2873434843,0.3807207553,0.3319357604,0.2948061843,0.3906085897,0.3145852261,0.0253139194
21.0000000000,46.0000000000,0.1823642610,0.4352711208,0.3823646182,0.1871516005,0.4466976506,0.3661507489,0.0255800087
21.0000000000,47.0000000000,0.1930898994,0.4447748092,0.3621352914,0.1980216099,0.4561348060,0.3458435841,0.0249049110
21.0000000000,48.0000000000,0.2105191807,0.4513387483,0.3381420711,0.2152326731,0.4614441542,0.3233231728,0.0218995209
21.0000000000,49.0000000000,0.3072150463,0.4190457453,0.2737392083,0.3129593940,0.4268811182,0.2601594877,0.0183549297
21.0000000000,50.0000000000,0.3229162223,0.4295480725,0.2475357052,0.3279420756,0.4362335390,0.2358243854,0.0153254299
21.0000000000,51.0000000000,0.2844399821,0.4731559447,0.2424040732,0.2878875884,0.4788909169,0.2332214947,0.0119755294
21.0000000000,52.0000000000,0.2684398541,0.4991061767,0.2324539692,0.2711020419,0.5040559423,0.2248420158,0.0098198736
21.0000000000,53.0000000000,0.2559190893,0.5263235206,0.2177573901,0.2581649431,0.5309423463,0.2108927106,0.0086992979
21.0000000000,54.0000000000,0.2740983753,0.5296066190,0.1962950057,0.2763900255,0.5340344932,0.1895754812,0.0082913637
21.0000000000,55.0000000000,0.2938293315,0.5273474753,0.1788231932,0.2963840738,0.5319325754,0.1716833508,0.0086197016
21.0000000000,56.0000000000,0.3249612867,0.5181267312,0.1569119821,0.3280161863,0.5229975427,0.1489862710,0.0093132588
21.0000000000,57.0000000000,0.3532448614,0.5161056971,0.1306494415,0.3571300182,0.5217820756,0.1210879063,0.0108788300
21.0000000000,58.0000000000,0.2986417387,0.5886980949,0.1126601664,0.3027129586,0.5967234949,0.1005635466,0.0134491100
21.0000000000,61.0000000000,0.2391267425,0.6543458237,0.1065274338,0.2447455224,0.6697210391,0.0855334384,0.0229576414
21.0000000000,62.0000000000,0.2149245458,0.6712052375,0.1138702167,0.2191404569,0.6843714471,0.0964880959,0.0192383971
21.0000000000,63.0000000000,0.2197935367,0.6598875884,0.1203188749,0.2233259155,0.6704928725,0.1061812120,0.0158171467
21.0000000000,64.0000000000,0.2192721171,0.6513770946,0.1293507884,0.2222664125,0.6602720488,0.1174615387,0.0134716504
21.0000000000,65.0000000000,0.2533110747,0.5994702514,0.1472186739,0.2562334543,0.6063861734,0.1373803723,0.0114051447
21.0000000000,66.0000000000,0.2753707967,0.5640036193,0.1606255840,0.2778733724,0.5691292963,0.1529973312,0.0090061732
21.0000000000,67.0000000000,0.3096807586,0.5118527586,0.1784664828,0.3118931924,0.5155095577,0.1725972499,0.0070935622
21.0000000000,68.0000000000,0.3490806828,0.4567345245,0.1941847927,0.3509767709,0.4592153518,0.1898078773,0.0054023179
21.0000000000,69.0000000000,0.3420877828,0.4423837598,0.2155284574,0.3436437439,0.4443959096,0.2119603465,0.0045278317
21.0000000000,70.0000000000,0.2953041203,0.4656478668,0.2390480129,0.2967780643,0.4679720431,0.2352498926,0.0049664856
21.0000000000,71.0000000000,0.3217350277,0.4700755344,0.2081894379,0.3232722368,0.4723214957,0.2044062675,0.0047551536
22.0000000000,45.0000000000,0.2814400245,0.3860847922,0.3324751833,0.2877444465,0.3947333186,0.3175222349,0.0219097957
22.0000000000,46.0000000000,0.4015494044,0.3273155310,0.2711350646,0.4101505025,0.3343265563,0.2555229412,0.0209705903
22.0000000000,47.0000000000,0.3339409283,0.3741406036,0.2919184681,0.3413600921,0.3824528834,0.2761870244,0.0217341278
22.0000000000,48.0000000000,0.2625605013,0.4203502826,0.3170892161,0.2675871379,0.4283977540,0.3040151081,0.0187850457
22.0000000000,49.0000000000,0.3213198629,0.3985807157,0.2800994214,0.3260704620,0.4044735888,0.2694559492,0.0145692408
22.0000000000,50.0000000000,0.3378321401,0.4073956003,0.2547722596,0.3421535153,0.4126067956,0.2452396891,0.0126299307
22.0000000000,51.0000000000,0.2920934150,0.4546607786,0.2532458064,0.2951904375,0.4594814785,0.2453280840,0.0104916086
22.0000000000,52.0000000000,0.2902106665,0.4744387264,0.2353506071,0.2928664033,0.4787803463,0.2283532504,0.0090680829
22.0000000000,53.0000000000,0.2966103724,0.4888497828,0.2145398448,0.2990726151,0.4929078566,0.2080195283,0.0082329258
22.0000000000,54.0000000000,0.3301068082,0.4807900864,0.1891031055,0.3327022547,0.4845702719,0.1827274734,0.0078011090
22.0000000000,55.0000000000,0.3458057725,0.4828285929,0.1713656346,0.3486244648,0.4867641698,0.1646113654,0.0080851821
22.0000000000,56.0000000000,0.3719224013,0.4775838268,0.1504937720,0.3751236678,0.4816945582,0.1431817741,0.0085338963
22.0000000000,57.0000000000,0.3704228833,0.4958300248,0.1337470919,0.3739689520,0.5005766197,0.1254544283,0.0094822544
22.0000000000,58.0000000000,0.3605021799,0.5257655375,0.1137322826,0.3644195857,0.5314787816,0.1041016326,0.0107497126
22.0000000000,59.0000000000,0.3042720432,0.5866999760,0.1090279808,0.3083843916,0.5946294415,0.0969861669,0.0133351378
22.0000000000,61.0000000000,0.2408875677,0.6514769088,0.1076355236,0.2457807933,0.6647105662,0.0895086405,0.0199089018
22.0000000000,62.0000000000,0.2190829779,0.6646817777,0.1162352443,0.2227594528,0.6758359345,0.1014046127,0.0165042375
22.0000000000,63.0000000000,0.2187494679,0.6560488084,0.1252017237,0.2217592320,0.6650753546,0.1131654134,0.0135722158
22.0000000000,64.0000000000,0.2377199419,0.6293047333,0.1329753248,0.2405952414,0.6369163772,0.1224883814,0.0119507745
22.0000000000,66.0000000000,0.2825178081,0.5553850485,0.1620971434,0.2851011811,0.5604635488,0.1544352701,0.0090612500
22.0000000000,67.0000000000,0.3144138192,0.5070034070,0.1785827737,0.3167201902,0.5107225118,0.1725572981,0.0072820458
22.0000000000,68.0000000000,0.3447344670,0.4625239147,0.1927416183,0.3467530771,0.4652322468,0.1880146761,0.0058214626
22.0000000000,69.0000000000,0.3793399997,0.4184706647,0.2021893356,0.3811509796,0.4204684554,0.1983805650,0.0047513451
22.0000000000,70.0000000000,0.3276826662,0.4472362283,0.2250811055,0.3293303585,0.4494850738,0.2211845677,0.0050031595
22.0000000000,71.0000000000,0.3106979868,0.4495161797,0.2397858335,0.3122161083,0.4517125898,0.2360713018,0.0048624063
23.0000000000,45.0000000000,0.2390838451,0.4154567264,0.3454594285,0.2444174828,0.4247250048,0.3308575124,0.0218218337
23.0000000000,46.0000000000,0.3947890544,0.3368041287,0.2684068169,0.4030511698,0.3438527399,0.2530960903,0.0204989242
23.0000000000,47.0000000000,0.3713901140,0.3548054434,0.2738044426,0.3787642153,0.3618502493,0.2593855354,0.0194688436
23.0000000000,48.0000000000,0.3343328503,0.3738357763,0.2918313734,0.3392289771,0.3793104024,0.2814606204,0.0144331031
23.0000000000,49.0000000000,0.3773913271,0.3590392463,0.2635694266,0.3820511665,0.3634724835,0.2544763500,0.0121968990
23.0000000000,50.0000000000,0.3221828183,0.4084793472,0.2693378345,0.3257423132,0.4129922512,0.2612654356,0.0109273335
23.0000000000,51.0000000000,0.3203139577,0.4282410262,0.2514450161,0.3234732872,0.4324648649,0.2440618479,0.0097668946
23.0000000000,52.0000000000,0.3209310795,0.4449935133,0.2340754071,0.3237519181,0.4489048044,0.2273432776,0.0087129632
23.0000000000,53.0000000000,0.3257534090,0.4587319775,0.2155146135,0.3284159225,0.4624813784,0.2091026990,0.0081071391
23.0000000000,54.0000000000,0.3571881431,0.4527415379,0.1900703190,0.3600092100,0.4563172841,0.1836735059,0.0078360964
23.0000000000,55.0000000000,0.3819408841,0.4504995104,0.1675596055,0.3850867163,0.4542100214,0.1607032623,0.0081691526
23.0000000000,56.0000000000,0.3677181368,0.4769390876,0.1553427756,0.3709720780,0.4811595260,0.1478683960,0.0087713911
23.0000000000,57.0000000000,0.3693829317,0.4938090481,0.1368080202,0.3728564900,0.4984526696,0.1286908404,0.0093160731
23.0000000000,58.0000000000,0.3542652322,0.5244394948,0.1212952731,0.3578068445,0.5296823501,0.1125108054,0.0098981122
23.0000000000,59.0000000000,0.3026365156,0.5815196864,0.1158437980,0.3061752116,0.5883193332,0.1055054552,0.0115577483
23.0000000000,60.0000000000,0.2773731849,0.6129020700,0.1097247451,0.2813245072,0.6216331720,0.0970423208,0.0140454249
23.0000000000,61.0000000000,0.2420234172,0.6470562134,0.1109203695,0.2462862336,0.6584529695,0.0952607968,0.0173083830
23.0000000000,62.0000000000,0.2289564983,0.6526912645,0.1183522372,0.2324007117,0.6625097587,0.1050895296,0.0148201502
23.0000000000,63.0000000000,0.2333724676,0.6382001567,0.1284273757,0.2361703662,0.6458515276,0.1179781063,0.0118469502
23.0000000000,64.0000000000,0.2529319189,0.6094920890,0.1375759920,0.2556000965,0.6159216180,0.1284782855,0.0104388753
23.0000000000,65.0000000000,0.2783514861,0.5761394920,0.1455090218,0.2810548182,0.5817349224,0.1372102594,0.0096185224
23.0000000000,66.0000000000,0.3022605285,0.5270455418,0.1706939297,0.3048308973,0.5315274416,0.1636416610,0.0084321138
23.0000000000,67.0000000000,0.3139648925,0.5056698458,0.1803652617,0.3161933456,0.5092589781,0.1745476763,0.0070477545
23.0000000000,68.0000000000,0.3472582655,0.4581147682,0.1946269663,0.3492646654,0.4607616783,0.1899736563,0.0057446403
23.0000000000,69.0000000000,0.3800201935,0.4176220625,0.2023577440,0.3819105195,0.4196994307,0.1983900498,0.0049496570
23.0000000000,70.0000000000,0.3355578909,0.4318149765,0.2326271326,0.3372601341,0.4340055199,0.2287343460,0.0050472707
23.0000000000,71.0000000000,0.3561928337,0.4382712120,0.2055359543,0.3579940877,0.4404875333,0.2015183790,0.0050315188
24.0000000000,45.0000000000,0.2478914038,0.4211857004,0.3309228959,0.2537154315,0.4310811512,0.3152034172,0.0229549607
24.0000000000,46.0000000000,0.3610793253,0.3655960891,0.2733245855,0.3692561724,0.3738752209,0.2568686067,0.0221441040
24.0000000000,47.0000000000,0.3219534995,0.3772393765,0.3008071241,0.3272890170,0.3834911094,0.2892198736,0.0163021588
24.0000000000,48.0000000000,0.4250845814,0.3206905362,0.2542248823,0.4307893577,0.3249943097,0.2442163325,0.0132426119
24.0000000000,49.0000000000,0.3983621530,0.3451384792,0.2564993678,0.4031174513,0.3492584399,0.2476241088,0.0117963097
24.0000000000,50.0000000000,0.3314525427,0.3988834568,0.2696640005,0.3349407694,0.4030813305,0.2619779001,0.0104144582
24.0000000000,51.0000000000,0.3535407578,0.4016613365,0.2447979057,0.3569072173,0.4054860061,0.2376067765,0.0094323099
24.0000000000,52.0000000000,0.3459266346,0.4215904938,0.2324828716,0.3489121255,0.4252289953,0.2258588792,0.0085565696
24.0000000000,53.0000000000,0.3573619981,0.4290270540,0.2136109479,0.3602960879,0.4325495435,0.2071543686,0.0081435515
24.0000000000,54.0000000000,0.3953008652,0.4192968113,0.1854023235,0.3984948868,0.4226847195,0.1788203937,0.0080152135
24.0000000000,55.0000000000,0.4050267316,0.4273752038,0.1675980646,0.4084224098,0.4309582480,0.1606193423,0.0083141329
24.0000000000,56.0000000000,0.3958813062,0.4507881815,0.1533305124,0.3994352355,0.4548350241,0.1457297403,0.0088973857
24.0000000000,57.0000000000,0.3744709443,0.4850607985,0.1404682572,0.3779796573,0.4896057148,0.1324146279,0.0092828090
24.0000000000,58.0000000000,0.3416125543,0.5303201279,0.1280673177,0.3449282487,0.5354674196,0.1196043316,0.0096127076
24.0000000000,59.0000000000,0.2823074643,0.5955116409,0.1221808949,0.2854234460,0.6020846283,0.1124919257,0.0109170491
24.0000000000,60.0000000000,0.2638905236,0.6215185514,0.1145909251,0.2673990081,0.6297817819,0.1028192100,0.0131207837
24.0000000000,61.0000000000,0.2385953812,0.6478005738,0.1136040450,0.2425221888,0.6584620886,0.0990157227,0.0161915393
24.0000000000,62.0000000000,0.2438657650,0.6369580070,0.1191762280,0.2472755609,0.6458641231,0.1068603160,0.0137894579
24.0000000000,63.0000000000,0.2527582000,0.6167875103,0.1304542897,0.2555268108,0.6235435506,0.1209296386,0.0108349132
24.0000000000,64.0000000000,0.2693905093,0.5890803583,0.1415291325,0.2719650271,0.5947100958,0.1333248771,0.0094663561
24.0000000000,65.0000000000,0.2845460684,0.5645067296,0.1509472021,0.2870213950,0.5694174933,0.1435611118,0.0086241883
24.0000000000,66.0000000000,0.3051131579,0.5222691043,0.1726177379,0.3074321263,0.5262385350,0.1663293387,0.0075430256
24.0000000000,67.0000000000,0.3165095766,0.5003530198,0.1831374036,0.3185695641,0.5036095436,0.1778208923,0.0064663663
24.0000000000,68.0000000000,0.3389729341,0.4641249827,0.1969020831,0.3408142554,0.4666461374,0.1925396073,0.0054027119
24.0000000000,69.0000000000,0.3809473781,0.4122132866,0.2068393353,0.3827933062,0.4142107175,0.2029959763,0.0048222579
24.0000000000,70.0000000000,0.3499504990,0.4320450010,0.2180045000,0.3516616834,0.4341576102,0.2141807064,0.0048659961
24.0000000000,71.0000000000,0.3540483790,0.4340951345,0.2118564865,0.3558509197,0.4363052114,0.2078438689,0.0050654378
25.0000000000,45.0000000000,0.2281902576,0.4381232350,0.3336865074,0.2337335217,0.4487662521,0.3175002261,0.0237161709
25.0000000000,46.0000000000,0.3899255856,0.3465706970,0.2635037174,0.3976671561,0.3534515010,0.2488813429,0.0194674627
25.0000000000,47.0000000000,0.4327036363,0.3170987979,0.2501975658,0.4396516997,0.3221905568,0.2381577435,0.0158035632
25.0000000000,48.0000000000,0.4223185956,0.3295067102,0.2481746942,0.4287690708,0.3345395808,0.2366913484,0.0150441709
25.0000000000,49.0000000000,0.3498375835,0.3748423261,0.2753200903,0.3540796221,0.3793875656,0.2665328123,0.0119804651
25.0000000000,50.0000000000,0.3520559498,0.3840969717,0.2638470785,0.3557672732,0.3881460669,0.2560866599,0.0104318852
25.0000000000,51.0000000000,0.3666633813,0.3884409402,0.2448956785,0.3701092266,0.3920914477,0.2377993257,0.0093103471
25.0000000000,52.0000000000,0.3761390755,0.3941804016,0.2296805229,0.3793360176,0.3975306834,0.2231332990,0.0084277314
25.0000000000,53.0000000000,0.4038133597,0.3901332553,0.2060533850,0.4070713896,0.3932809120,0.1996476984,0.0080035837
25.0000000000,54.0000000000,0.3998116331,0.4079450704,0.1922432964,0.4030267411,0.4112255839,0.1857476750,0.0079774060
25.0000000000,55.0000000000,0.4137348289,0.4153132123,0.1709519589,0.4171595449,0.4187509934,0.1640894617,0.0082096072
25.0000000000,56.0000000000,0.4256779716,0.4226992990,0.1516227294,0.4294507040,0.4264456317,0.1441036643,0.0087850184
25.0000000000,57.0000000000,0.3852856023,0.4721549460,0.1425594517,0.3889387593,0.4766317708,0.1344294699,0.0093926278
25.0000000000,58.0000000000,0.3402462744,0.5264946818,0.1332590437,0.3436975397,0.5318351454,0.1244673148,0.0100415771
25.0000000000,59.0000000000,0.2852625847,0.5894445513,0.1252928641,0.2884985544,0.5961311090,0.1153703366,0.0112165892
25.0000000000,60.0000000000,0.2574441282,0.6249905803,0.1175652915,0.2609561956,0.6335167374,0.1055270670,0.0134584558
25.0000000000,61.0000000000,0.2412363789,0.6426195878,0.1161440333,0.2452675971,0.6533581830,0.1013742198,0.0164360002
25.0000000000,62.0000000000,0.2564115896,0.6223069366,0.1212814738,0.2600277689,0.6310833474,0.1088888837,0.0139068965
25.0000000000,63.0000000000,0.2562267752,0.6103375018,0.1334357230,0.2590382692,0.6170345389,0.1239271918,0.0108535855
25.0000000000,64.0000000000,0.2687866776,0.5848563101,0.1463570123,0.2712352307,0.5901841474,0.1385806220,0.0090274152
25.0000000000,65.0000000000,0.2892057835,0.5546337763,0.1561604402,0.2915191260,0.5590702639,0.1494106101,0.0079354741
25.0000000000,66.0000000000,0.3036284878,0.5302557842,0.1661157280,0.3057194456,0.5339074260,0.1603731284,0.0068394662
25.0000000000,67.0000000000,0.3162693640,0.4919806896,0.1917499464,0.3181433639,0.4948958367,0.1869607994,0.0058904257
25.0000000000,68.0000000000,0.3365331863,0.4595043546,0.2039624591,0.3382630194,0.4618662787,0.1998707018,0.0051138701
25.0000000000,69.0000000000,0.3794078856,0.4101777963,0.2104143181,0.3812029384,0.4121184276,0.2066786340,0.0047089164
25.0000000000,70.0000000000,0.3558486373,0.4310924597,0.2130589030,0.3575524803,0.4331565786,0.2092909412,0.0047652949
25.0000000000,71.0000000000,0.3593073672,0.4286512261,0.2120414066,0.3610815836,0.4307678541,0.2081505623,0.0049136163
26.0000000000,45.0000000000,0.2186425404,0.4502567985,0.3311006611,0.2242621403,0.4618294004,0.3139084593,0.0250581748
26.0000000000,46.0000000000,0.3619135771,0.3669411914,0.2711452315,0.3696861075,0.3748216959,0.2554921967,0.0210246753
26.0000000000,47.0000000000,0.3719737503,0.3630673154,0.2649589343,0.3793065703,0.3702245604,0.2504688693,0.0193321723
26.0000000000,48.0000000000,0.3346663499,0.3843380244,0.2809956258,0.3401115359,0.3905913930,0.2692970712,0.0160100010
26.0000000000,49.0000000000,0.3350471343,0.3821892442,0.2827636215,0.3392259456,0.3869560265,0.2738180279,0.0123186666
26.0000000000,50.0000000000,0.3356140205,0.3889314320,0.2754545475,0.3391800033,0.3930639256,0.2677560711,0.0105135408
26.0000000000,51.0000000000,0.3498050778,0.3930650652,0.2571298570,0.3530880865,0.3967540798,0.2501578336,0.0092979879
26.0000000000,52.0000000000,0.3808919731,0.3852136922,0.2338943347,0.3841160669,0.3884743676,0.2274095656,0.0083935405
26.0000000000,53.0000000000,0.3990775321,0.3874735641,0.2134489038,0.4022463586,0.3905502507,0.2072033907,0.0078778253
26.0000000000,54.0000000000,0.4054999212,0.3992132436,0.1952868352,0.4087785641,0.4024410560,0.1887803799,0.0080205841
26.0000000000,55.0000000000,0.4130293594,0.4117409219,0.1752297187,0.4165448410,0.4152454371,0.1682097219,0.0084396236
26.0000000000,56.0000000000,0.4062154300,0.4356141358,0.1581704343,0.4100412746,0.4397168652,0.1502418602,0.0093303890
26.0000000000,57.0000000000,0.3832800763,0.4733189880,0.1434009357,0.3873706298,0.4783704810,0.1342588891,0.0105597926
26.0000000000,58.0000000000,0.3293456732,0.5395990641,0.1310552627,0.3333330854,0.5461320296,0.1205348849,0.0119622457
26.0000000000,59.0000000000,0.2745495448,0.6021065957,0.1233438594,0.2782695308,0.6102647884,0.1114656809,0.0133682834
26.0000000000,60.0000000000,0.2593159955,0.6221762470,0.1185077575,0.2632935712,0.6317196348,0.1049867939,0.0151069989
26.0000000000,61.0000000000,0.2497808738,0.6331646442,0.1170544820,0.2541107659,0.6441404027,0.1017488314,0.0170393885
26.0000000000,62.0000000000,0.2616629456,0.6140308891,0.1243061653,0.2654960271,0.6230257830,0.1114781900,0.0144374344
26.0000000000,63.0000000000,0.2626896242,0.6004916006,0.1368187752,0.2656473368,0.6072527417,0.1270999215,0.0111339820
26.0000000000,64.0000000000,0.2739261725,0.5752863369,0.1507874906,0.2763784344,0.5804364573,0.1431851084,0.0088728409
26.0000000000,65.0000000000,0.2959941212,0.5403071913,0.1636986875,0.2981881697,0.5443122040,0.1574996263,0.0073579328
26.0000000000,66.0000000000,0.3180949052,0.5070508238,0.1748542710,0.3200860938,0.5102248256,0.1696890806,0.0062207906
26.0000000000,67.0000000000,0.3272316469,0.4719828026,0.2007855504,0.3289957494,0.4745272571,0.1964769935,0.0053620829
26.0000000000,68.0000000000,0.3394728602,0.4482902764,0.2122368634,0.3411044395,0.4504448555,0.2084507050,0.0047832250
26.0000000000,69.0000000000,0.3660959527,0.4184763602,0.2154276871,0.3677041020,0.4203146008,0.2119812972,0.0043734874
26.0000000000,70.0000000000,0.3498162185,0.4247604372,0.2254233443,0.3513849809,0.4266652893,0.2219497298,0.0044645116
26.0000000000,71.0000000000,0.3527311019,0.4233530501,0.2239158480,0.3543861243,0.4253394323,0.2202744434,0.0046701106
27.0000000000,45.0000000000,0.2067403437,0.4590748039,0.3341848524,0.2124033851,0.4716498030,0.3159468119,0.0266617287
27.0000000000,46.0000000000,0.2888837356,0.4097421258,0.3013741386,0.2954144551,0.4190050595,0.2855804855,0.0221069733
27.0000000000,47.0000000000,0.3423942239,0.3779651344,0.2796406417,0.3488055776,0.3850425556,0.2661518668,0.0183808806
27.0000000000,48.0000000000,0.3378962967,0.3744139819,0.2876897214,0.3427925127,0.3798393497,0.2773681376,0.0142833223
27.0000000000,49.0000000000,0.3691118636,0.3566110801,0.2742770563,0.3733842301,0.3607387536,0.2658770163,0.0114422790
27.0000000000,50.0000000000,0.3742948795,0.3630561935,0.2626489270,0.3781159057,0.3667624885,0.2551216058,0.0101054364
27.0000000000,51.0000000000,0.3836030024,0.3694977463,0.2468992513,0.3871273562,0.3728925081,0.2399801357,0.0091038615
27.0000000000,52.0000000000,0.4077541264,0.3667726053,0.2254732683,0.4112171853,0.3698876079,0.2188952068,0.0084214840
27.0000000000,53.0000000000,0.4010415754,0.3820266279,0.2169317967,0.4042336048,0.3850673107,0.2106990845,0.0078964969
27.0000000000,54.0000000000,0.4222539725,0.3853255741,0.1924204534,0.4256876209,0.3884589313,0.1858534478,0.0080661222
27.0000000000,55.0000000000,0.4250001518,0.4042606285,0.1707392197,0.4288165683,0.4078908082,0.1632926235,0.0088998811
27.0000000000,56.0000000000,0.3989387611,0.4447054223,0.1563558167,0.4032162265,0.4494736029,0.1473101705,0.0106083664
27.0000000000,57.0000000000,0.3704888600,0.4917242481,0.1377868919,0.3756254620,0.4985417047,0.1258328333,0.0136747971
27.0000000000,58.0000000000,0.3187122841,0.5530257293,0.1282619866,0.3241249842,0.5624177816,0.1134572342,0.0166994227
27.0000000000,59.0000000000,0.2629442779,0.6141532114,0.1229025107,0.2678411868,0.6255908146,0.1065679986,0.0182828823
27.0000000000,60.0000000000,0.2630278205,0.6186833346,0.1182888449,0.2679299074,0.6302138241,0.1018562685,0.0182961545
27.0000000000,61.0000000000,0.2504126513,0.6274487267,0.1221386221,0.2549935194,0.6389268203,0.1060796604,0.0179646452
27.0000000000,62.0000000000,0.2568616431,0.6140264247,0.1291119321,0.2608031272,0.6234485220,0.1157483508,0.0151128712
27.0000000000,63.0000000000,0.2647354611,0.5931242100,0.1421403289,0.2678289033,0.6000548851,0.1321162116,0.0115500686
27.0000000000,64.0000000000,0.2753679426,0.5673730684,0.1572589890,0.2778187000,0.5724226531,0.1497586469,0.0088214271
27.0000000000,65.0000000000,0.3041789915,0.5250463137,0.1707746948,0.3063094909,0.5287237893,0.1649667198,0.0069553815
27.0000000000,66.0000000000,0.3274423885,0.4725186393,0.2000389722,0.3293641523,0.4752918575,0.1953439902,0.0058347691
27.0000000000,67.0000000000,0.3394068613,0.4485465132,0.2120466255,0.3411283324,0.4508215405,0.2080501270,0.0050464033
27.0000000000,68.0000000000,0.3421189922,0.4425505391,0.2153304686,0.3436887900,0.4445811626,0.2117300474,0.0045674977
27.0000000000,69.0000000000,0.3601055196,0.4192034769,0.2206910036,0.3616732763,0.4210285227,0.2172982009,0.0043347321
27.0000000000,70.0000000000,0.3586516989,0.4194305230,0.2219177782,0.3601870257,0.4212260335,0.2185869408,0.0042625822
27.0000000000,71.0000000000,0.3351460963,0.4252016349,0.2396522688,0.3366592483,0.4271213790,0.2362193727,0.0044946101
28.0000000000,45.0000000000,0.1838289455,0.4608276367,0.3553434178,0.1879705965,0.4712100455,0.3408193579,0.0220335049
28.0000000000,46.0000000000,0.2863518171,0.4007565854,0.3128915976,0.2915835557,0.4080785354,0.3003379089,0.0179425023
28.0000000000,47.0000000000,0.3357779539,0.3677769795,0.2964450667,0.3405677083,0.3730231888,0.2864091028,0.0140640300
28.0000000000,48.0000000000,0.3527685238,0.3545188386,0.2927126377,0.3568161898,0.3585865878,0.2845972224,0.0113438409
28.0000000000,49.0000000000,0.3918451778,0.3387877857,0.2693670365,0.3958985853,0.3422923457,0.2618090690,0.0102384995
28.0000000000,50.0000000000,0.3944569280,0.3491914876,0.2563515844,0.3982877101,0.3525826729,0.2491296171,0.0096181278
28.0000000000,51.0000000000,0.3923507069,0.3619991859,0.2456501072,0.3958605380,0.3652375030,0.2389019589,0.0088663324
28.0000000000,52.0000000000,0.4052661165,0.3652979041,0.2294359794,0.4086973667,0.3683907570,0.2229118763,0.0083955768
28.0000000000,53.0000000000,0.4144414042,0.3742648415,0.2112937543,0.4178437156,0.3773373278,0.2048189566,0.0081425454
28.0000000000,54.0000000000,0.4260690497,0.3838872571,0.1900436933,0.4296727908,0.3871342198,0.1831929894,0.0083871756
28.0000000000,55.0000000000,0.4139814267,0.4136669891,0.1723515841,0.4179891076,0.4176716259,0.1643392665,0.0095880030
28.0000000000,56.0000000000,0.3830836186,0.4624806807,0.1544357008,0.3879178925,0.4683168955,0.1437652120,0.0124621061
28.0000000000,57.0000000000,0.3353597143,0.5267558204,0.1378844653,0.3417252777,0.5367543308,0.1215203915,0.0186277219
28.0000000000,58.0000000000,0.2991694664,0.5733094760,0.1275210576,0.3064231011,0.5872098836,0.1063670153,0.0236719578
28.0000000000,59.0000000000,0.2644232799,0.6132762626,0.1223004575,0.2714129826,0.6294874628,0.0990995546,0.0257530152
28.0000000000,60.0000000000,0.2582702004,0.6215809926,0.1201488070,0.2647155089,0.6370929689,0.0981915222,0.0243480577
28.0000000000,61.0000000000,0.2603622502,0.6152926953,0.1243450544,0.2657329765,0.6279848912,0.1062821323,0.0202109891
28.0000000000,62.0000000000,0.2661155817,0.6002590901,0.1336253282,0.2704929101,0.6101327366,0.1193743533,0.0161827843
28.0000000000,63.0000000000,0.2856327795,0.5683852861,0.1459819344,0.2890325127,0.5751504703,0.1358170169,0.0117624597
28.0000000000,64.0000000000,0.2981258845,0.5405940907,0.1612800248,0.3007587327,0.5453682557,0.1538730116,0.0087540207
28.0000000000,65.0000000000,0.3196968908,0.4979282402,0.1823748690,0.3218564929,0.5012918228,0.1768516844,0.0067098292
28.0000000000,66.0000000000,0.3401241798,0.4473465516,0.2125292686,0.3420150177,0.4498334663,0.2081515161,0.0055285230
28.0000000000,67.0000000000,0.3533165062,0.4263397342,0.2203437597,0.3550186878,0.4283937216,0.2165875907,0.0047946253
28.0000000000,68.0000000000,0.3441452347,0.4345409920,0.2213137733,0.3456679964,0.4364637337,0.2178682698,0.0044052725
28.0000000000,69.0000000000,0.3640495586,0.4106494898,0.2253009516,0.3656219260,0.4124231271,0.2219549470,0.0043005281
28.0000000000,70.0000000000,0.3580865432,0.4191379776,0.2227754791,0.3596198536,0.4209327075,0.2194474389,0.0042636978
28.0000000000,71.0000000000,0.3361782671,0.4215412462,0.2422804867,0.3376777777,0.4234215152,0.2389007071,0.0044406553
29.0000000000,46.0000000000,0.2404842177,0.4095662698,0.3499495125,0.2440948803,0.4157155533,0.3401895664,0.0147920456
