Lon,Lat,LCC_elev_BC1000_C,LCC_elev_BC1000_B,LCC_elev_BC1000_U,NLC_elev_BC1000_C,NLC_elev_BC1000_B,NLC_elev_BC1000_O,HLU_elev_BC1000
20.0000000000,67.0000000000,0.3810307611,0.4017380746,0.2172311643,0.3856637964,0.4066228945,0.2077133091,0.0120131455
20.0000000000,68.0000000000,0.3974005366,0.3865577034,0.2160417601,0.4011763474,0.3902304934,0.2085931592,0.0094118480
20.0000000000,69.0000000000,0.3265058550,0.4148107742,0.2586833708,0.3293136359,0.4183779316,0.2523084326,0.0085261604
20.0000000000,70.0000000000,0.1995610511,0.4435113306,0.3569276183,0.2012942981,0.4473633582,0.3513423437,0.0086105121
20.0000000000,71.0000000000,0.1949160186,0.4412539905,0.3638299909,0.1964987599,0.4448370256,0.3586642145,0.0080547141
21.0000000000,45.0000000000,0.5593213163,0.2712679525,0.1694107312,0.6179755430,0.2997149498,0.0823095072,0.0949135081
21.0000000000,46.0000000000,0.5420466044,0.2836406636,0.1743127320,0.5973158254,0.3125617903,0.0901223843,0.0925293098
21.0000000000,47.0000000000,0.5343432053,0.2918946012,0.1737621935,0.5845631855,0.3193281701,0.0961086444,0.0859102686
21.0000000000,48.0000000000,0.5600934867,0.2794952103,0.1604113030,0.6054637041,0.3021356422,0.0924006537,0.0749346609
21.0000000000,49.0000000000,0.5844785239,0.2688363764,0.1466850996,0.6240165014,0.2870222399,0.0889612587,0.0633604679
21.0000000000,50.0000000000,0.5056010115,0.3208739913,0.1735249972,0.5320258866,0.3376442408,0.1303298725,0.0496684010
21.0000000000,51.0000000000,0.4436623848,0.3552265222,0.2011110930,0.4605759029,0.3687686443,0.1706554527,0.0367225423
21.0000000000,52.0000000000,0.3907568578,0.3759899461,0.2332531961,0.4025850712,0.3873711650,0.2100437639,0.0293806558
21.0000000000,53.0000000000,0.3714811007,0.3806010648,0.2479178345,0.3812750807,0.3906354897,0.2280894296,0.0256874380
21.0000000000,54.0000000000,0.3577916336,0.3821298313,0.2600785351,0.3671387125,0.3921127301,0.2407485575,0.0254592570
21.0000000000,55.0000000000,0.3985098981,0.3635018656,0.2379882364,0.4103936867,0.3743416950,0.2152646183,0.0289570454
21.0000000000,56.0000000000,0.4607990641,0.3336496664,0.2055512695,0.4768470379,0.3452694840,0.1778834781,0.0336543429
21.0000000000,57.0000000000,0.4881725220,0.3196930071,0.1921344708,0.5074627996,0.3323257682,0.1602114322,0.0380131855
21.0000000000,58.0000000000,0.4598194491,0.3486458227,0.1915347282,0.4799083393,0.3638776875,0.1562139732,0.0418598481
21.0000000000,61.0000000000,0.3842244293,0.4402481551,0.1755274156,0.4031595052,0.4619441524,0.1348963424,0.0469667107
21.0000000000,62.0000000000,0.4007413449,0.4292542887,0.1700043664,0.4159815800,0.4455788740,0.1384395460,0.0366368028
21.0000000000,63.0000000000,0.3939123163,0.4293212580,0.1767664257,0.4062289925,0.4427450854,0.1510259221,0.0303195401
21.0000000000,64.0000000000,0.3863243031,0.4282662098,0.1854094871,0.3968945130,0.4399839912,0.1631214958,0.0266322903
21.0000000000,65.0000000000,0.3742333480,0.4269080058,0.1988586462,0.3829438529,0.4368445449,0.1802116022,0.0227461673
21.0000000000,66.0000000000,0.3853139209,0.4093766937,0.2053093854,0.3921686067,0.4166594532,0.1911719400,0.0174789255
21.0000000000,67.0000000000,0.3753401898,0.3984639880,0.2261958223,0.3803091960,0.4037391226,0.2159516813,0.0130657011
21.0000000000,68.0000000000,0.3927228254,0.3753316286,0.2319455461,0.3965867448,0.3790244395,0.2243888157,0.0097429362
21.0000000000,69.0000000000,0.3886391236,0.3720423863,0.2393184901,0.3918585864,0.3751243627,0.2330170510,0.0082158791
21.0000000000,70.0000000000,0.2309527153,0.4180156877,0.3510315970,0.2329331951,0.4216002814,0.3454665235,0.0085023512
21.0000000000,71.0000000000,0.2246525992,0.4175581562,0.3577892446,0.2264564477,0.4209109404,0.3526326118,0.0079655430
22.0000000000,45.0000000000,0.6673573792,0.2046584478,0.1279841731,0.7243542992,0.2221376899,0.0535080110,0.0786865214
22.0000000000,46.0000000000,0.6449104532,0.2238400931,0.1312494537,0.6943236556,0.2409907778,0.0646855667,0.0711673899
22.0000000000,47.0000000000,0.5537516308,0.2844010939,0.1618472754,0.5957003039,0.3059454973,0.0983541988,0.0704190897
22.0000000000,48.0000000000,0.5675709270,0.2787243740,0.1537046991,0.6044313584,0.2968259014,0.0987427402,0.0609836517
22.0000000000,49.0000000000,0.6009633139,0.2615307177,0.1375059684,0.6303716886,0.2743288256,0.0952994859,0.0466524356
22.0000000000,50.0000000000,0.5056061434,0.3190280862,0.1753657704,0.5262345023,0.3320441975,0.1417213002,0.0391999362
22.0000000000,51.0000000000,0.4677845404,0.3373306765,0.1948847831,0.4831031091,0.3483772647,0.1685196261,0.0317086943
22.0000000000,52.0000000000,0.4392174756,0.3465000652,0.2142824592,0.4514469856,0.3561479646,0.1924050498,0.0270895817
22.0000000000,53.0000000000,0.4360644624,0.3436718523,0.2202636853,0.4471351902,0.3523969328,0.2004678770,0.0247592407
22.0000000000,54.0000000000,0.4436461946,0.3365698061,0.2197839993,0.4548751879,0.3450886217,0.2000361904,0.0246858778
22.0000000000,55.0000000000,0.4830816145,0.3182739326,0.1986444528,0.4970760938,0.3274940681,0.1754298381,0.0281535954
22.0000000000,56.0000000000,0.5273616144,0.2965651517,0.1760732339,0.5449331264,0.3064466030,0.1486202706,0.0322452630
22.0000000000,57.0000000000,0.5208566324,0.3035417580,0.1756016096,0.5399516984,0.3146698680,0.1453784336,0.0353643966
22.0000000000,58.0000000000,0.4865712882,0.3350042784,0.1784244334,0.5050725195,0.3477423741,0.1471851064,0.0366308412
22.0000000000,59.0000000000,0.4489227910,0.3759113973,0.1751658117,0.4675568414,0.3915148642,0.1409282943,0.0398540856
22.0000000000,61.0000000000,0.4339170212,0.4090272946,0.1570556842,0.4517577506,0.4258446697,0.1223975798,0.0394918059
22.0000000000,62.0000000000,0.4460766968,0.3986044474,0.1553188558,0.4596547018,0.4107374577,0.1296078405,0.0295395760
22.0000000000,63.0000000000,0.4182494592,0.4085385825,0.1732119583,0.4288255820,0.4188691500,0.1523052680,0.0246629943
22.0000000000,64.0000000000,0.4075379624,0.4102738806,0.1821881569,0.4172599092,0.4200610936,0.1626789973,0.0232994987
22.0000000000,66.0000000000,0.3866932296,0.4059952385,0.2073115319,0.3939099652,0.4135722015,0.1925178334,0.0183207743
22.0000000000,67.0000000000,0.3864415426,0.3891046857,0.2244537717,0.3918103945,0.3945105368,0.2136790687,0.0137026786
22.0000000000,68.0000000000,0.3935625070,0.3694857789,0.2369517141,0.3976642763,0.3733366169,0.2289991068,0.0103146538
22.0000000000,69.0000000000,0.4117433992,0.3528571284,0.2353994724,0.4151824998,0.3558043794,0.2290131208,0.0082833467
22.0000000000,70.0000000000,0.2779662649,0.3963426527,0.3256910824,0.2803203299,0.3996992340,0.3199804361,0.0083977676
22.0000000000,71.0000000000,0.2530546426,0.4000494681,0.3468958893,0.2550975080,0.4032789966,0.3416234954,0.0080081745
23.0000000000,45.0000000000,0.6949592556,0.1866850890,0.1183556554,0.7529452601,0.2022617178,0.0447930221,0.0770122445
23.0000000000,46.0000000000,0.6528005075,0.2208025816,0.1263969109,0.6994956301,0.2365966925,0.0639076774,0.0667554171
23.0000000000,47.0000000000,0.5953877564,0.2608491653,0.1437630783,0.6341169746,0.2778170726,0.0880659528,0.0610758263
23.0000000000,48.0000000000,0.6707744186,0.2158407224,0.1133848590,0.7028579437,0.2261645079,0.0709775484,0.0456472398
23.0000000000,49.0000000000,0.5952707800,0.2625106433,0.1422185767,0.6176909277,0.2723977864,0.1099112860,0.0362967086
23.0000000000,50.0000000000,0.5280633315,0.3002214793,0.1717151892,0.5456664628,0.3102294420,0.1441040952,0.0322598739
23.0000000000,51.0000000000,0.4972477528,0.3153465770,0.1874056702,0.5119198330,0.3246513758,0.1634287912,0.0286608943
23.0000000000,52.0000000000,0.4913131406,0.3148023958,0.1938844635,0.5043751551,0.3231717088,0.1724531361,0.0258974185
23.0000000000,53.0000000000,0.5014287485,0.3074300633,0.1911411881,0.5141966605,0.3152581745,0.1705451650,0.0248307952
23.0000000000,54.0000000000,0.5115290109,0.3006769708,0.1877940184,0.5251128158,0.3086615371,0.1662256471,0.0258683554
23.0000000000,55.0000000000,0.5409551575,0.2877942267,0.1712506158,0.5576763317,0.2966900794,0.1456335888,0.0299836541
23.0000000000,56.0000000000,0.5522107505,0.2848673568,0.1629218927,0.5719445404,0.2950473697,0.1330080899,0.0345029780
23.0000000000,57.0000000000,0.5318716653,0.3031700982,0.1649582365,0.5520645012,0.3146801380,0.1332553608,0.0365769504
23.0000000000,58.0000000000,0.4940331615,0.3372837972,0.1686830412,0.5126131259,0.3499686156,0.1374182584,0.0362455884
23.0000000000,59.0000000000,0.4557270908,0.3768766150,0.1673962942,0.4733598155,0.3914585034,0.1351816811,0.0372501512
23.0000000000,60.0000000000,0.4605279368,0.3857466581,0.1537254051,0.4781225528,0.4004842317,0.1213932155,0.0367993852
23.0000000000,61.0000000000,0.4772891774,0.3804357233,0.1422750994,0.4944168777,0.3940878013,0.1114953210,0.0346422242
23.0000000000,62.0000000000,0.4865662642,0.3706016276,0.1428321082,0.4993740934,0.3803569328,0.1202689738,0.0256477647
23.0000000000,63.0000000000,0.4659135592,0.3749536120,0.1591328288,0.4757891862,0.3829012280,0.1413095858,0.0207563083
23.0000000000,64.0000000000,0.4335195295,0.3879346790,0.1785457915,0.4423768779,0.3958606716,0.1617624505,0.0200221775
23.0000000000,65.0000000000,0.4071296170,0.3982360214,0.1946343617,0.4154481798,0.4063728683,0.1781789519,0.0200231058
23.0000000000,66.0000000000,0.4089089463,0.3891795606,0.2019114930,0.4162092214,0.3961276058,0.1876631728,0.0175399167
23.0000000000,67.0000000000,0.4040500993,0.3750071052,0.2209427955,0.4095575684,0.3801186992,0.2103237324,0.0134473626
23.0000000000,68.0000000000,0.4160078309,0.3554490323,0.2285431367,0.4203513672,0.3591602744,0.2204883584,0.0103331085
23.0000000000,69.0000000000,0.4119026867,0.3484481486,0.2396491646,0.4154515493,0.3514503009,0.2330981497,0.0085421817
23.0000000000,70.0000000000,0.3196726121,0.3788298593,0.3014975286,0.3223789993,0.3820370791,0.2955839216,0.0083950483
23.0000000000,71.0000000000,0.2764135437,0.3872430768,0.3363433795,0.2786832911,0.3904228920,0.3308938169,0.0081445408
24.0000000000,45.0000000000,0.6754503661,0.1990606701,0.1254889638,0.7356959548,0.2168155309,0.0474885143,0.0818892483
24.0000000000,46.0000000000,0.6057635606,0.2517034531,0.1425329863,0.6527936741,0.2712451403,0.0759611856,0.0720443770
24.0000000000,47.0000000000,0.7094521718,0.1881187765,0.1024290517,0.7487342723,0.1985348426,0.0527308851,0.0524646754
24.0000000000,48.0000000000,0.6904349191,0.2034951785,0.1060699024,0.7198349267,0.2121603830,0.0680046903,0.0408427078
24.0000000000,49.0000000000,0.5721656493,0.2732178005,0.1546165502,0.5923620951,0.2828619106,0.1247759942,0.0340947640
24.0000000000,50.0000000000,0.5466652445,0.2854685487,0.1678662068,0.5636044131,0.2943141813,0.1420814056,0.0300550674
24.0000000000,51.0000000000,0.5301767871,0.2926043797,0.1772188332,0.5450290633,0.3008013456,0.1541695911,0.0272504297
24.0000000000,52.0000000000,0.5361465008,0.2872537375,0.1765997617,0.5500806432,0.2947192986,0.1552000581,0.0253310903
24.0000000000,53.0000000000,0.5511709482,0.2786465843,0.1701824676,0.5656667046,0.2859749694,0.1483583260,0.0256259671
24.0000000000,54.0000000000,0.5730360259,0.2670143890,0.1599495851,0.5890453388,0.2744741589,0.1364805023,0.0271784053
24.0000000000,55.0000000000,0.5883194163,0.2611391191,0.1505414646,0.6072409727,0.2695378875,0.1232211398,0.0311598809
24.0000000000,56.0000000000,0.5901468457,0.2635910336,0.1462621208,0.6117847683,0.2732556830,0.1149595487,0.0353685213
24.0000000000,57.0000000000,0.5583536285,0.2912576915,0.1503886800,0.5798443306,0.3024680284,0.1176876410,0.0370628822
24.0000000000,58.0000000000,0.5064381863,0.3357693491,0.1577924645,0.5253846413,0.3483308799,0.1262844789,0.0360620647
24.0000000000,59.0000000000,0.4505873960,0.3858078050,0.1636047990,0.4677015393,0.4004614996,0.1318369611,0.0365920184
24.0000000000,60.0000000000,0.4667594220,0.3850027952,0.1482377827,0.4841553400,0.3993516797,0.1164929803,0.0359304474
24.0000000000,61.0000000000,0.5026030177,0.3646391708,0.1327578115,0.5197370639,0.3770699445,0.1031929916,0.0329667583
24.0000000000,62.0000000000,0.5260969017,0.3446960951,0.1292070031,0.5389389119,0.3531101169,0.1079509712,0.0238283225
24.0000000000,63.0000000000,0.5177864625,0.3405266506,0.1416868868,0.5276019581,0.3469818944,0.1254161475,0.0186039787
24.0000000000,64.0000000000,0.4696007359,0.3614919734,0.1689072907,0.4778928296,0.3678751093,0.1542320611,0.0173513666
24.0000000000,65.0000000000,0.4314778098,0.3765305836,0.1919916066,0.4391583551,0.3832330377,0.1776086072,0.0174892387
24.0000000000,66.0000000000,0.4324386957,0.3683779243,0.1991833800,0.4393376157,0.3742548494,0.1864075349,0.0157030032
24.0000000000,67.0000000000,0.4263342932,0.3570267962,0.2166389105,0.4317094366,0.3615281237,0.2067624397,0.0124508361
24.0000000000,68.0000000000,0.4355340826,0.3409383882,0.2235275291,0.4398865256,0.3443455037,0.2157679708,0.0098944676
24.0000000000,69.0000000000,0.4269154997,0.3381906041,0.2348938962,0.4305228267,0.3410482284,0.2284289450,0.0083789447
24.0000000000,70.0000000000,0.3562320918,0.3619866745,0.2817812337,0.3591569050,0.3649587351,0.2758843599,0.0081435526
24.0000000000,71.0000000000,0.2861547973,0.3802891564,0.3335560462,0.2885171931,0.3834286932,0.3280541137,0.0081880590
25.0000000000,45.0000000000,0.6696752397,0.2006134839,0.1297112764,0.7339359565,0.2198639586,0.0462000849,0.0875563000
25.0000000000,46.0000000000,0.7069060792,0.1834103078,0.1096836130,0.7583899515,0.1967680552,0.0448419934,0.0678857521
25.0000000000,47.0000000000,0.7283469853,0.1746858522,0.0969671625,0.7689527162,0.1844246811,0.0466226027,0.0528065381
25.0000000000,48.0000000000,0.5975217952,0.2610850759,0.1413931288,0.6268366751,0.2738941110,0.0992692139,0.0467663764
25.0000000000,49.0000000000,0.5903039348,0.2629463729,0.1467496923,0.6121960315,0.2726980399,0.1151059286,0.0357599454
25.0000000000,50.0000000000,0.5684169680,0.2721166531,0.1594663789,0.5861773688,0.2806190397,0.1332035915,0.0302986804
25.0000000000,51.0000000000,0.5542078463,0.2760540618,0.1697380919,0.5694640110,0.2836532437,0.1468827453,0.0267903931
25.0000000000,52.0000000000,0.5683534819,0.2652967026,0.1663498155,0.5827096514,0.2719978922,0.1452924564,0.0246369173
25.0000000000,53.0000000000,0.5967655576,0.2498353317,0.1533991107,0.6120662111,0.2562409357,0.1316928532,0.0249983633
25.0000000000,54.0000000000,0.6241362585,0.2361451150,0.1397186265,0.6413470196,0.2426568937,0.1159960868,0.0268353334
25.0000000000,55.0000000000,0.6394765068,0.2293750627,0.1311484305,0.6592778488,0.2364776443,0.1042445069,0.0300348966
25.0000000000,56.0000000000,0.6455711058,0.2285227745,0.1259061197,0.6682033855,0.2365342721,0.0952623423,0.0338703458
25.0000000000,57.0000000000,0.6030699454,0.2651352487,0.1317948058,0.6261597034,0.2752864904,0.0985538062,0.0368751899
25.0000000000,58.0000000000,0.5400785855,0.3183063379,0.1416150765,0.5610109433,0.3306432502,0.1083458064,0.0373118529
25.0000000000,59.0000000000,0.4892189510,0.3629142913,0.1478667578,0.5081296192,0.3769426762,0.1149277046,0.0372162289
25.0000000000,60.0000000000,0.4798694123,0.3789133851,0.1412172026,0.4983146080,0.3934780381,0.1082073539,0.0370151613
25.0000000000,61.0000000000,0.5164488990,0.3577841620,0.1257669390,0.5346184891,0.3703716446,0.0950098663,0.0339860862
25.0000000000,62.0000000000,0.5382717685,0.3375150641,0.1242131674,0.5516597107,0.3459097681,0.1024305211,0.0242684792
25.0000000000,63.0000000000,0.5407571810,0.3255421558,0.1337006632,0.5508351824,0.3316092307,0.1175555868,0.0182958566
25.0000000000,64.0000000000,0.5045441785,0.3371232339,0.1583325876,0.5128324770,0.3426612584,0.1445062646,0.0161618051
25.0000000000,65.0000000000,0.4708905268,0.3474303751,0.1816790982,0.4783064223,0.3529019385,0.1687916392,0.0155044866
25.0000000000,66.0000000000,0.4605362664,0.3438959020,0.1955678316,0.4669706948,0.3487006779,0.1843286273,0.0137790840
25.0000000000,67.0000000000,0.4468050519,0.3393112277,0.2138837204,0.4519462199,0.3432155167,0.2048382633,0.0113756192
25.0000000000,68.0000000000,0.4363953024,0.3339926291,0.2296120685,0.4405430988,0.3371671212,0.2222897800,0.0094151887
25.0000000000,69.0000000000,0.4172298222,0.3361566895,0.2466134883,0.4206887166,0.3389434761,0.2403678074,0.0082219803
25.0000000000,70.0000000000,0.3473760882,0.3587253979,0.2938985139,0.3501789415,0.3616198247,0.2882012338,0.0080040600
25.0000000000,71.0000000000,0.2866663100,0.3735666893,0.3397670007,0.2889836023,0.3765864483,0.3344299494,0.0080187672
26.0000000000,45.0000000000,0.6173035502,0.2341157917,0.1485806581,0.6831587955,0.2590917583,0.0577494462,0.0963981518
26.0000000000,46.0000000000,0.6466714600,0.2227802796,0.1305482604,0.6998101049,0.2410867040,0.0591031911,0.0759329489
26.0000000000,47.0000000000,0.5807538219,0.2700259722,0.1492202060,0.6211668608,0.2888163266,0.0900168126,0.0650598760
26.0000000000,48.0000000000,0.5647668608,0.2806193809,0.1546137582,0.5956551524,0.2959670471,0.1083778005,0.0518559966
26.0000000000,49.0000000000,0.5960609361,0.2595083139,0.1444307500,0.6196416574,0.2697747026,0.1105836400,0.0380554165
26.0000000000,50.0000000000,0.5825227529,0.2625468002,0.1549304469,0.6008880038,0.2708241385,0.1282878577,0.0305635173
26.0000000000,51.0000000000,0.5727675654,0.2632129031,0.1640195315,0.5882838652,0.2703433528,0.1413727819,0.0263755319
26.0000000000,52.0000000000,0.5913454067,0.2503089672,0.1583456262,0.6061143539,0.2565604741,0.1373251720,0.0243666020
26.0000000000,53.0000000000,0.6236342083,0.2334331426,0.1429326491,0.6393875492,0.2393297913,0.1212826595,0.0246381727
26.0000000000,54.0000000000,0.6426663352,0.2252379269,0.1320957379,0.6603373794,0.2314311707,0.1082314499,0.0267606298
26.0000000000,55.0000000000,0.6497434169,0.2240252946,0.1262312884,0.6694334096,0.2308142151,0.0997523753,0.0294129220
26.0000000000,56.0000000000,0.6402728912,0.2347336720,0.1249934368,0.6626422144,0.2429346023,0.0944231833,0.0337577695
26.0000000000,57.0000000000,0.6054017076,0.2663658731,0.1282324193,0.6293095423,0.2768848907,0.0938055670,0.0379905802
26.0000000000,58.0000000000,0.5468430987,0.3176620691,0.1354948322,0.5701733565,0.3312146548,0.0986119886,0.0409178324
26.0000000000,59.0000000000,0.5122656583,0.3505645008,0.1371698409,0.5347719199,0.3659664631,0.0992616170,0.0420857207
26.0000000000,60.0000000000,0.4979800376,0.3681979387,0.1338220236,0.5191349183,0.3838394963,0.0970255854,0.0407502556
26.0000000000,61.0000000000,0.5377045012,0.3432947795,0.1190007193,0.5574599709,0.3559075614,0.0866324677,0.0354383645
26.0000000000,62.0000000000,0.5586488664,0.3237838813,0.1175672523,0.5731408570,0.3321832055,0.0946759375,0.0252852164
26.0000000000,63.0000000000,0.5620653690,0.3106093877,0.1273252433,0.5728354614,0.3165611719,0.1106033667,0.0188013716
26.0000000000,64.0000000000,0.5367027971,0.3146902453,0.1486069576,0.5451660553,0.3196525909,0.1351813538,0.0155241840
26.0000000000,65.0000000000,0.5101137181,0.3181249553,0.1717613266,0.5172405577,0.3225695045,0.1601899378,0.0137785785
26.0000000000,66.0000000000,0.4893986743,0.3180719954,0.1925293303,0.4953008499,0.3219079615,0.1827911886,0.0119163445
26.0000000000,67.0000000000,0.4647799307,0.3214763996,0.2137436697,0.4695973143,0.3248084607,0.2055942250,0.0102585417
26.0000000000,68.0000000000,0.4387001024,0.3266147327,0.2346851650,0.4426645061,0.3295662539,0.2277692400,0.0089557750
26.0000000000,69.0000000000,0.4267056933,0.3270269294,0.2462673773,0.4300748620,0.3296090578,0.2403160802,0.0078339122
26.0000000000,70.0000000000,0.3492259426,0.3528078503,0.2979662071,0.3519093170,0.3555187473,0.2925719357,0.0076251872
26.0000000000,71.0000000000,0.2833178125,0.3687806851,0.3479015025,0.2855061859,0.3716291818,0.3428646323,0.0076648899
27.0000000000,45.0000000000,0.4964162624,0.3145736554,0.1890100822,0.5513960720,0.3494137705,0.0991901575,0.0997101946
27.0000000000,46.0000000000,0.5375660630,0.2938364516,0.1685974854,0.5840160675,0.3192262696,0.0967576628,0.0795354908
27.0000000000,47.0000000000,0.5378196104,0.2961242576,0.1660561319,0.5735107254,0.3157758373,0.1107134373,0.0622326897
27.0000000000,48.0000000000,0.5742751742,0.2731746356,0.1525501902,0.6020177903,0.2863714084,0.1116108013,0.0460827180
27.0000000000,49.0000000000,0.6040371692,0.2525107675,0.1434520633,0.6260330001,0.2617058707,0.1122611292,0.0351352578
27.0000000000,50.0000000000,0.5957459677,0.2532222954,0.1510317369,0.6137187670,0.2608616480,0.1254195850,0.0292850737
27.0000000000,51.0000000000,0.5915123617,0.2506353704,0.1578522680,0.6069405180,0.2571725823,0.1358868997,0.0254195524
27.0000000000,52.0000000000,0.6032762611,0.2425081177,0.1542156212,0.6183377620,0.2485626178,0.1330996201,0.0243580480
27.0000000000,53.0000000000,0.6365589225,0.2263316735,0.1371094040,0.6528704832,0.2321313296,0.1149981871,0.0249843746
27.0000000000,54.0000000000,0.6523269734,0.2201950761,0.1274779505,0.6701441121,0.2262093088,0.1036465792,0.0265870256
27.0000000000,55.0000000000,0.6445474244,0.2291513495,0.1263012261,0.6639943608,0.2360651802,0.0999404590,0.0292878036
27.0000000000,56.0000000000,0.6326766600,0.2434602256,0.1238631144,0.6547972945,0.2519724641,0.0932302413,0.0337824158
27.0000000000,57.0000000000,0.5938796602,0.2780135131,0.1281068267,0.6193898854,0.2899556418,0.0906544727,0.0411860540
27.0000000000,58.0000000000,0.5431233160,0.3226004786,0.1342762054,0.5710211216,0.3391710163,0.0898078621,0.0488559959
27.0000000000,59.0000000000,0.5154875655,0.3495830260,0.1349294085,0.5434954360,0.3685768423,0.0879277217,0.0515328531
27.0000000000,60.0000000000,0.5186951510,0.3535365238,0.1277683251,0.5440237114,0.3708001731,0.0851761155,0.0465578242
27.0000000000,61.0000000000,0.5557928180,0.3293914748,0.1148157071,0.5774246106,0.3422115902,0.0803637992,0.0374625400
27.0000000000,62.0000000000,0.5725144745,0.3141411144,0.1133444111,0.5885683620,0.3229499504,0.0884816876,0.0272761645
27.0000000000,63.0000000000,0.5772197102,0.3005909387,0.1221893512,0.5889184207,0.3066831187,0.1043984606,0.0198647388
27.0000000000,64.0000000000,0.5666662781,0.2938332986,0.1395004233,0.5754333741,0.2983792983,0.1261873276,0.0152356404
27.0000000000,65.0000000000,0.5427854546,0.2927927416,0.1644218038,0.5496968238,0.2965209158,0.1537822604,0.0125730564
27.0000000000,66.0000000000,0.5036002637,0.3007563119,0.1956434245,0.5090530910,0.3040128079,0.1869341011,0.0107117065
27.0000000000,67.0000000000,0.4679024339,0.3097982350,0.2222993311,0.4723427819,0.3127381898,0.2149190283,0.0094006900
27.0000000000,68.0000000000,0.4312979816,0.3229664707,0.2457355477,0.4349985500,0.3257375468,0.2392639032,0.0085070822
27.0000000000,69.0000000000,0.3955516824,0.3362783566,0.2681699610,0.3986979053,0.3389531187,0.2623489760,0.0078912451
27.0000000000,70.0000000000,0.3631533013,0.3477282048,0.2891184939,0.3658818232,0.3503408316,0.2837773453,0.0074573857
27.0000000000,71.0000000000,0.2822901452,0.3672938546,0.3504160001,0.2844122615,0.3700549864,0.3455327521,0.0074614094
28.0000000000,45.0000000000,0.5086862604,0.3115503808,0.1797633588,0.5523512577,0.3382934789,0.1093552634,0.0790529518
28.0000000000,46.0000000000,0.5390542622,0.2947457596,0.1661999782,0.5738424044,0.3137673278,0.1123902678,0.0606231640
28.0000000000,47.0000000000,0.5589805908,0.2804490012,0.1605704080,0.5847564934,0.2933811607,0.1218623459,0.0440797202
28.0000000000,48.0000000000,0.5877966192,0.2600169299,0.1521864510,0.6084162282,0.2691381926,0.1224455792,0.0338906295
28.0000000000,49.0000000000,0.6071677516,0.2468034560,0.1460287923,0.6257805156,0.2543692308,0.1198502536,0.0297432782
28.0000000000,50.0000000000,0.6006933662,0.2476224290,0.1516842048,0.6172699597,0.2544557596,0.1282742807,0.0268546901
28.0000000000,51.0000000000,0.6013321183,0.2436946944,0.1549731874,0.6164281276,0.2498124740,0.1337593984,0.0244894882
28.0000000000,52.0000000000,0.6101592519,0.2386195341,0.1512212140,0.6253288162,0.2445520089,0.1301191749,0.0242585404
28.0000000000,53.0000000000,0.6339376484,0.2281314789,0.1379308727,0.6504626917,0.2340782508,0.1154590575,0.0254050593
28.0000000000,54.0000000000,0.6473154581,0.2238621002,0.1288224417,0.6650221530,0.2299856337,0.1049922133,0.0266257219
28.0000000000,55.0000000000,0.6409491797,0.2329232089,0.1261276113,0.6600111411,0.2398503934,0.1001384654,0.0288812722
28.0000000000,56.0000000000,0.6242223528,0.2509425697,0.1248350775,0.6459502621,0.2596773697,0.0943723682,0.0336371244
28.0000000000,57.0000000000,0.5869754107,0.2839850268,0.1290395625,0.6131660538,0.2966563420,0.0901776041,0.0427137852
28.0000000000,58.0000000000,0.5613415585,0.3101746411,0.1284838005,0.5922693420,0.3272640833,0.0804665747,0.0522191195
28.0000000000,59.0000000000,0.5327608683,0.3362498244,0.1309893073,0.5649729879,0.3565803709,0.0784466412,0.0570153270
28.0000000000,60.0000000000,0.5295635295,0.3436828009,0.1267536696,0.5597931715,0.3633016143,0.0769052142,0.0540014483
28.0000000000,61.0000000000,0.5635072750,0.3225293310,0.1139633941,0.5876814948,0.3363657006,0.0759528047,0.0411349004
28.0000000000,62.0000000000,0.5760551434,0.3118102519,0.1121346046,0.5946434881,0.3218718520,0.0834846599,0.0312596456
28.0000000000,63.0000000000,0.5907914290,0.2918452586,0.1173633123,0.6037577209,0.2982504816,0.0979917975,0.0214759852
28.0000000000,64.0000000000,0.5820488902,0.2819067101,0.1360443998,0.5911086671,0.2862946781,0.1225966549,0.0153267536
28.0000000000,65.0000000000,0.5572898280,0.2793453413,0.1633648307,0.5640046536,0.2827111936,0.1532841528,0.0119056210
28.0000000000,66.0000000000,0.5086893919,0.2899151126,0.2013954956,0.5138016818,0.2928287375,0.1933695806,0.0099499284
28.0000000000,67.0000000000,0.4711927836,0.3004782576,0.2283289588,0.4753636117,0.3031379824,0.2214984059,0.0087739743
28.0000000000,68.0000000000,0.4293580629,0.3172685443,0.2533733928,0.4328659672,0.3198606645,0.2472733683,0.0081039042
28.0000000000,69.0000000000,0.3860504549,0.3368156701,0.2771338751,0.3890826206,0.3394611298,0.2714562496,0.0077931153
28.0000000000,70.0000000000,0.3609959998,0.3493498971,0.2896541032,0.3637214066,0.3519873795,0.2842912138,0.0074931165
28.0000000000,71.0000000000,0.2970951191,0.3670284317,0.3358764492,0.2993389273,0.3698004106,0.3308606621,0.0074958784
29.0000000000,46.0000000000,0.5380241281,0.2925192095,0.1694566624,0.5644313523,0.3068765960,0.1286920517,0.0467855375
29.0000000000,47.0000000000,0.5655440408,0.2703604223,0.1640955369,0.5853153530,0.2798121713,0.1348724757,0.0337789059
29.0000000000,48.0000000000,0.5905047914,0.2525133231,0.1569818855,0.6072438423,0.2596713232,0.1330848345,0.0275656165
