Lon,Lat,LCC_elev_AD1425_C,LCC_elev_AD1425_B,LCC_elev_AD1425_U,NLC_elev_AD1425_C,NLC_elev_AD1425_B,NLC_elev_AD1425_O,HLU_elev_AD1425
10.0000000000,58.0000000000,0.0916374644,0.4324132312,0.4759493044,0.1173470503,0.5537300442,0.3289229054,0.2190901763
10.0000000000,60.0000000000,0.2063449506,0.3562777528,0.4373772966,0.2280745833,0.3937964064,0.3781290103,0.0952742405
10.0000000000,61.0000000000,0.3069247263,0.2506399563,0.4424353174,0.3196260633,0.2610120843,0.4193618524,0.0397381141
10.0000000000,62.0000000000,0.3288294060,0.1995538057,0.4716167883,0.3352381158,0.2034430030,0.4613188812,0.0191168889
10.0000000000,63.0000000000,0.2408684647,0.2325292673,0.5266022680,0.2444995469,0.2360346364,0.5194658168,0.0148510792
10.0000000000,64.0000000000,0.2108143835,0.2569765812,0.5322090353,0.2141352855,0.2610246638,0.5248400508,0.0155084295
10.0000000000,65.0000000000,0.2037793798,0.2633518814,0.5328687388,0.2071450544,0.2677014714,0.5251534741,0.0162479122
11.0000000000,45.0000000000,0.2328778203,0.1342681336,0.6328540461,0.4785682480,0.2759235095,0.2455082425,0.5133863951
11.0000000000,46.0000000000,0.4692952887,0.0735728864,0.4571318250,0.6965719042,0.1092037504,0.1942243454,0.3262787577
11.0000000000,47.0000000000,0.5449748454,0.0949231753,0.3601019793,0.6547247675,0.1140393073,0.2312359252,0.1676275705
11.0000000000,48.0000000000,0.4109491210,0.1723860532,0.4166648258,0.5167054175,0.2167489917,0.2665455908,0.2046742553
11.0000000000,49.0000000000,0.3288800827,0.1902319108,0.4808880065,0.4795692332,0.2773940303,0.2430367365,0.3142177190
11.0000000000,50.0000000000,0.2885370038,0.2134999689,0.4979630273,0.4338865056,0.3210498281,0.2450636663,0.3349942898
11.0000000000,51.0000000000,0.2139793053,0.2658066140,0.5202140806,0.3300941044,0.4100452428,0.2598606528,0.3517627171
11.0000000000,52.0000000000,0.1381718975,0.3011362203,0.5606918822,0.2343047126,0.5106511295,0.2550441579,0.4102897206
11.0000000000,53.0000000000,0.0983206408,0.3314579926,0.5702213666,0.1701896366,0.5737423480,0.2560680155,0.4222877328
11.0000000000,54.0000000000,0.0742703605,0.3685394574,0.5571901821,0.1245740243,0.6181529623,0.2572730133,0.4038054012
11.0000000000,55.0000000000,0.0646092546,0.4034329906,0.5319577548,0.1026422251,0.6409183959,0.2564393790,0.3705392244
11.0000000000,56.0000000000,0.0641699319,0.4352722240,0.5005578441,0.0956344904,0.6487000390,0.2556654706,0.3290084818
11.0000000000,58.0000000000,0.1055962538,0.4514988654,0.4429048808,0.1370478312,0.5859766617,0.2769755071,0.2294934340
11.0000000000,59.0000000000,0.1572563278,0.4292975059,0.4134461663,0.1893450682,0.5168972636,0.2937576682,0.1694722798
11.0000000000,60.0000000000,0.2245064307,0.3792772563,0.3962163131,0.2523799598,0.4263663112,0.3212537289,0.1104427197
11.0000000000,61.0000000000,0.3208646039,0.2831018789,0.3960335172,0.3382767921,0.2984648175,0.3632583905,0.0514731976
11.0000000000,62.0000000000,0.3673875094,0.2126191450,0.4199933456,0.3762218315,0.2177318556,0.4060463130,0.0234816837
11.0000000000,63.0000000000,0.3010017286,0.2300315615,0.4689667099,0.3060348761,0.2338779939,0.4600871301,0.0164463200
11.0000000000,64.0000000000,0.2520265019,0.2632095471,0.4847639510,0.2562513815,0.2676218951,0.4761267234,0.0164872459
11.0000000000,65.0000000000,0.2274555357,0.2840132352,0.4885312291,0.2314875173,0.2890477847,0.4794646979,0.0174177066
12.0000000000,45.0000000000,0.2414733916,0.1483994130,0.6101271954,0.4869386982,0.2992520894,0.2138092124,0.5040989913
12.0000000000,46.0000000000,0.4880447817,0.0766317594,0.4353234589,0.7225122244,0.1134473413,0.1640404342,0.3245169214
12.0000000000,47.0000000000,0.5932505484,0.0846168114,0.3221326402,0.7175283806,0.1023428698,0.1801287496,0.1732026713
12.0000000000,48.0000000000,0.4723382873,0.1589880115,0.3686737012,0.5820273428,0.1959091024,0.2220635548,0.1884603135
12.0000000000,49.0000000000,0.4163701490,0.1653103332,0.4183195178,0.5719647390,0.2270856395,0.2009496215,0.2720352836
12.0000000000,50.0000000000,0.3802846685,0.1891867013,0.4305286302,0.5284049492,0.2628746241,0.2087204267,0.2803158466
12.0000000000,51.0000000000,0.2633204498,0.2582200577,0.4784594925,0.3894276493,0.3818846207,0.2286877300,0.3238270311
12.0000000000,52.0000000000,0.1710699811,0.2915782945,0.5373517244,0.2849865566,0.4857421133,0.2292713302,0.3997261375
12.0000000000,53.0000000000,0.1258202208,0.3327310076,0.5414487716,0.2093205802,0.5535473324,0.2371320875,0.3989113701
12.0000000000,54.0000000000,0.0927774455,0.3849105641,0.5223119904,0.1484321892,0.6158082643,0.2357595465,0.3749506357
12.0000000000,55.0000000000,0.0764281536,0.4201361062,0.5034357402,0.1184233226,0.6509893448,0.2305873326,0.3546190740
12.0000000000,56.0000000000,0.0725792135,0.4459240066,0.4814967798,0.1085549661,0.6669577009,0.2244873330,0.3314058658
12.0000000000,57.0000000000,0.0965102678,0.4655708370,0.4379188952,0.1304554874,0.6293244426,0.2402200700,0.2602053797
12.0000000000,58.0000000000,0.1373274912,0.4626192920,0.4000532167,0.1700533439,0.5728638660,0.2570827901,0.1924446287
12.0000000000,59.0000000000,0.1945169858,0.4282664190,0.3772165953,0.2287872555,0.5037189850,0.2674937595,0.1497909912
12.0000000000,60.0000000000,0.2725367266,0.3674090096,0.3600542638,0.3031881744,0.4087304793,0.2880813463,0.1010971087
12.0000000000,61.0000000000,0.3653361796,0.2792982750,0.3553655454,0.3852940664,0.2945560120,0.3201499216,0.0517991023
12.0000000000,62.0000000000,0.4133627109,0.2151818723,0.3714554167,0.4242785281,0.2208642572,0.3548572147,0.0257279511
12.0000000000,63.0000000000,0.3734722443,0.2178829283,0.4086448274,0.3800839872,0.2217402054,0.3981758074,0.0173954788
12.0000000000,64.0000000000,0.3211549212,0.2457080979,0.4331369809,0.3264097394,0.2497284360,0.4238618246,0.0160988400
12.0000000000,65.0000000000,0.2769099545,0.2740712447,0.4490188008,0.2815315869,0.2786454989,0.4398229142,0.0164160349
12.0000000000,66.0000000000,0.2265194741,0.3066459429,0.4668345830,0.2303357104,0.3118120919,0.4578521977,0.0165681485
13.0000000000,46.0000000000,0.5214661931,0.0903492292,0.3881845777,0.7244012569,0.1255097570,0.1500889861,0.2801417886
13.0000000000,47.0000000000,0.6323177428,0.0794544148,0.2882278424,0.7577937305,0.0952212050,0.1469850646,0.1655806622
13.0000000000,48.0000000000,0.5553574202,0.1336696256,0.3109729542,0.6609944418,0.1590955236,0.1799100346,0.1598152948
13.0000000000,49.0000000000,0.5019121302,0.1464309255,0.3516569443,0.6438382770,0.1878373307,0.1683243924,0.2204375723
13.0000000000,50.0000000000,0.4363451566,0.1784832863,0.3851715571,0.5836052049,0.2387187603,0.1776760347,0.2523281956
13.0000000000,51.0000000000,0.3186696785,0.2374323501,0.4438979714,0.4608246708,0.3433482756,0.1958270536,0.3084795614
13.0000000000,52.0000000000,0.2123449458,0.2821335665,0.5055214877,0.3407688028,0.4527648036,0.2064663937,0.3768650648
13.0000000000,53.0000000000,0.1594576194,0.3334768688,0.5070655118,0.2523079763,0.5276566539,0.2200353698,0.3680040490
13.0000000000,54.0000000000,0.1173564051,0.3892764406,0.4933671542,0.1803207124,0.5981318617,0.2215474259,0.3491795613
13.0000000000,55.0000000000,0.0984525062,0.4270709430,0.4744765508,0.1460732088,0.6336417980,0.2202849931,0.3260057270
13.0000000000,56.0000000000,0.1045835778,0.4483490189,0.4470674033,0.1469252156,0.6298673049,0.2232074794,0.2881849631
13.0000000000,57.0000000000,0.1408787782,0.4621296517,0.3969915701,0.1776614459,0.5827891405,0.2395494136,0.2070379842
13.0000000000,58.0000000000,0.1864960566,0.4517475381,0.3617564053,0.2191026965,0.5307302766,0.2501670269,0.1488189802
13.0000000000,59.0000000000,0.2424818337,0.4143061920,0.3432119742,0.2774692312,0.4740859091,0.2484448597,0.1260946927
13.0000000000,60.0000000000,0.3314570219,0.3431748697,0.3253681084,0.3648682292,0.3777672481,0.2573645227,0.0915706127
13.0000000000,61.0000000000,0.4074997823,0.2760741952,0.3164260225,0.4300116608,0.2913256113,0.2786627279,0.0523517861
13.0000000000,62.0000000000,0.4404041231,0.2310302527,0.3285656242,0.4538067560,0.2380610990,0.3081321450,0.0295337889
13.0000000000,63.0000000000,0.4182919741,0.2278889282,0.3538190976,0.4268646727,0.2325594054,0.3405759219,0.0200829423
13.0000000000,64.0000000000,0.4033716107,0.2246380908,0.3719902984,0.4100592656,0.2283624532,0.3615782813,0.0163089959
13.0000000000,65.0000000000,0.3635521045,0.2363557906,0.4000921049,0.3689604214,0.2398718946,0.3911676840,0.0146582577
13.0000000000,66.0000000000,0.2775022151,0.2862069128,0.4362908721,0.2815690960,0.2904013637,0.4280295404,0.0144436336
13.0000000000,67.0000000000,0.2114866440,0.3289312425,0.4595821135,0.2144990087,0.3336164596,0.4518845317,0.0140437229
14.0000000000,46.0000000000,0.5623008937,0.0975214615,0.3401776448,0.7373480853,0.1278803994,0.1347715152,0.2374010255
14.0000000000,47.0000000000,0.6414263069,0.0846083213,0.2739653718,0.7692564427,0.1014699516,0.1292736057,0.1661736305
14.0000000000,48.0000000000,0.5936582573,0.1226974597,0.2836442830,0.7034984976,0.1453992722,0.1511022301,0.1561342927
14.0000000000,49.0000000000,0.5145745671,0.1464437645,0.3389816684,0.6621618179,0.1884459038,0.1493922783,0.2228869845
14.0000000000,50.0000000000,0.4320443103,0.1786789299,0.3892767598,0.5970779560,0.2469312700,0.1559907740,0.2764021751
14.0000000000,51.0000000000,0.3321506865,0.2203380061,0.4475113074,0.4994152499,0.3312958993,0.1692888508,0.3349208168
14.0000000000,52.0000000000,0.2447764480,0.2743533026,0.4808702495,0.3828844246,0.4291491573,0.1879664181,0.3607040865
14.0000000000,53.0000000000,0.1911120920,0.3303338559,0.4785540521,0.2907655430,0.5025830757,0.2066513813,0.3427278556
14.0000000000,54.0000000000,0.1476522561,0.3786113355,0.4737364085,0.2203655636,0.5650634981,0.2145709383,0.3299667440
14.0000000000,56.0000000000,0.1390937031,0.4350260951,0.4258802018,0.1888331085,0.5905898543,0.2205770371,0.2634040495
14.0000000000,57.0000000000,0.1872712786,0.4358781677,0.3768505537,0.2301603373,0.5357034292,0.2341362335,0.1863442644
14.0000000000,58.0000000000,0.2407795480,0.4177075787,0.3415128734,0.2785955808,0.4833113379,0.2380930813,0.1357380928
14.0000000000,59.0000000000,0.3063797317,0.3740241448,0.3195961235,0.3473854746,0.4240833895,0.2285311359,0.1180410407
14.0000000000,60.0000000000,0.3822288229,0.3216824596,0.2960887175,0.4209772167,0.3542929742,0.2247298091,0.0920439213
14.0000000000,61.0000000000,0.4456878640,0.2738828406,0.2804292954,0.4732434818,0.2908162406,0.2359402776,0.0582271471
14.0000000000,62.0000000000,0.4586964466,0.2536660376,0.2876375157,0.4757899683,0.2631190123,0.2610910194,0.0359266121
14.0000000000,63.0000000000,0.4447353971,0.2487003027,0.3065643002,0.4557284267,0.2548477104,0.2894238629,0.0241218870
14.0000000000,64.0000000000,0.4604796751,0.2203535752,0.3191667496,0.4686507422,0.2242636802,0.3070855777,0.0174353016
14.0000000000,65.0000000000,0.4325375105,0.2160983671,0.3513641224,0.4385912237,0.2191228390,0.3422859372,0.0138026320
14.0000000000,66.0000000000,0.3607896791,0.2415544496,0.3976558713,0.3651476958,0.2444722113,0.3903800929,0.0119349423
14.0000000000,67.0000000000,0.2225411382,0.3411023835,0.4363564783,0.2253557693,0.3454165404,0.4292276903,0.0124897230
14.0000000000,68.0000000000,0.1918523614,0.3616232697,0.4465243689,0.1941964963,0.3660417389,0.4397617648,0.0120709436
14.0000000000,69.0000000000,0.1710227368,0.3774592968,0.4515179664,0.1730392366,0.3819098548,0.4450509086,0.0116534253
15.0000000000,45.0000000000,0.5077522105,0.1325873217,0.3596604678,0.6862268902,0.1791917072,0.1345814025,0.2600811514
15.0000000000,46.0000000000,0.5337248335,0.1282928619,0.3379823046,0.6990127243,0.1680235531,0.1329637226,0.2364590587
15.0000000000,47.0000000000,0.6055717432,0.1034956513,0.2909326054,0.7504453027,0.1282553657,0.1212993315,0.1930501250
15.0000000000,48.0000000000,0.5672375662,0.1300436643,0.3027187695,0.7050650100,0.1616416876,0.1332933024,0.1954818944
15.0000000000,49.0000000000,0.4970491172,0.1437360524,0.3592148304,0.6742371612,0.1949750731,0.1307877657,0.2627978020
15.0000000000,50.0000000000,0.4555003740,0.1658484177,0.3786512083,0.6320194680,0.2301193034,0.1378612286,0.2792937607
15.0000000000,51.0000000000,0.3733744345,0.2139682767,0.4126572888,0.5362233367,0.3072914818,0.1564851814,0.3036960368
15.0000000000,52.0000000000,0.2900817123,0.2717429399,0.4381753479,0.4234536843,0.3966832248,0.1798630909,0.3149623607
15.0000000000,53.0000000000,0.2387463559,0.3219062088,0.4393474353,0.3406105221,0.4592515830,0.2001378949,0.2990634747
15.0000000000,54.0000000000,0.1891719326,0.3727040210,0.4381240464,0.2653914726,0.5228707430,0.2117377844,0.2871966428
15.0000000000,55.0000000000,0.1612240174,0.4003909737,0.4383850089,0.2258020681,0.5607670085,0.2134309234,0.2859940624
15.0000000000,57.0000000000,0.2254827070,0.3981776735,0.3763396195,0.2805166119,0.4953614999,0.2241218882,0.1961876859
15.0000000000,58.0000000000,0.2779541238,0.3822147076,0.3398311686,0.3287809624,0.4521066920,0.2191123456,0.1545917934
15.0000000000,59.0000000000,0.3338240357,0.3495431325,0.3166328319,0.3896768187,0.4080259097,0.2022972716,0.1433310383
15.0000000000,60.0000000000,0.4049319079,0.3081195357,0.2869485564,0.4575043567,0.3481228010,0.1943728424,0.1149113622
15.0000000000,61.0000000000,0.4606495479,0.2782665970,0.2610838550,0.4977504446,0.3006782987,0.2015712567,0.0745371442
15.0000000000,62.0000000000,0.4839097421,0.2595410796,0.2565491784,0.5063888544,0.2715975698,0.2220135758,0.0443910093
15.0000000000,63.0000000000,0.4747602821,0.2527516047,0.2724881131,0.4879526619,0.2597749285,0.2522724096,0.0270361877
15.0000000000,64.0000000000,0.4658363666,0.2413131800,0.2928504534,0.4747652745,0.2459385449,0.2792961807,0.0188069945
15.0000000000,65.0000000000,0.4564452254,0.2235971533,0.3199576213,0.4627968181,0.2267085848,0.3104945970,0.0137243656
15.0000000000,66.0000000000,0.4140234006,0.2282170937,0.3577595057,0.4186301326,0.2307564067,0.3506134608,0.0110043009
15.0000000000,67.0000000000,0.2768768703,0.3196178907,0.4035052390,0.2799652266,0.3231829915,0.3968517819,0.0110312139
15.0000000000,68.0000000000,0.2137173444,0.3673082582,0.4189743974,0.2160522273,0.3713211369,0.4126266358,0.0108070302
15.0000000000,69.0000000000,0.1721088785,0.4058638208,0.4220273008,0.1739941398,0.4103096075,0.4156962527,0.0108352003
16.0000000000,45.0000000000,0.5107255052,0.1559501725,0.3333243224,0.6665644214,0.2035356281,0.1298999505,0.2337942309
16.0000000000,46.0000000000,0.5136210495,0.1538677181,0.3325112323,0.6709808171,0.2010086762,0.1280105067,0.2345220066
16.0000000000,47.0000000000,0.5203506982,0.1479692330,0.3316800688,0.6815255132,0.1938016185,0.1246728683,0.2364912419
16.0000000000,48.0000000000,0.4667290919,0.1602888098,0.3729820983,0.6509199106,0.2235454775,0.1255346118,0.2829700178
16.0000000000,49.0000000000,0.4133997421,0.1460231063,0.4405771516,0.6528778506,0.2306127509,0.1165093985,0.3668038490
16.0000000000,50.0000000000,0.4203288600,0.1635956240,0.4160755160,0.6298320243,0.2451360657,0.1250319099,0.3326333947
16.0000000000,51.0000000000,0.3677572515,0.2229741689,0.4092685797,0.5299975992,0.3213417920,0.1486606088,0.3061152504
16.0000000000,52.0000000000,0.2991650053,0.2675129553,0.4333220393,0.4387802544,0.3923567279,0.1688630177,0.3181894528
16.0000000000,53.0000000000,0.2624179356,0.3066414680,0.4309405965,0.3729485446,0.4357990582,0.1912523972,0.2963695947
16.0000000000,54.0000000000,0.2189122150,0.3587363825,0.4223514024,0.2999899380,0.4916002751,0.2084097869,0.2702681412
16.0000000000,55.0000000000,0.1933540049,0.3815999007,0.4250460944,0.2646317980,0.5222724395,0.2130957625,0.2693470460
16.0000000000,57.0000000000,0.2367716857,0.3687133365,0.3945149778,0.3101667731,0.4830080314,0.2068251955,0.2366310443
16.0000000000,58.0000000000,0.2940250738,0.3478167482,0.3581581780,0.3687454397,0.4362071511,0.1950474092,0.2026340069
16.0000000000,59.0000000000,0.3441575654,0.3229748627,0.3328675719,0.4243895673,0.3982686305,0.1773418022,0.1890527198
16.0000000000,60.0000000000,0.3988734126,0.3026009227,0.2985256647,0.4710878015,0.3573855738,0.1715266247,0.1532928441
16.0000000000,61.0000000000,0.4496624349,0.2885095757,0.2618279894,0.5004383396,0.3210880915,0.1784735689,0.1014628591
16.0000000000,62.0000000000,0.4907066375,0.2672582030,0.2420351595,0.5206613479,0.2835727205,0.1957659316,0.0575320416
16.0000000000,63.0000000000,0.4879104300,0.2618140516,0.2502755184,0.5045066178,0.2707196107,0.2247737715,0.0328958773
16.0000000000,64.0000000000,0.4746055438,0.2544764777,0.2709179785,0.4847063331,0.2598923717,0.2554012952,0.0208389878
16.0000000000,65.0000000000,0.4521656086,0.2492778028,0.2985565885,0.4588800597,0.2529794634,0.2881404769,0.0146322572
16.0000000000,66.0000000000,0.4332522681,0.2392149926,0.3275327393,0.4381171121,0.2419010572,0.3199818307,0.0111039807
16.0000000000,67.0000000000,0.3581176754,0.2764045075,0.3654778172,0.3616534072,0.2791334770,0.3592131159,0.0097765754
16.0000000000,68.0000000000,0.2282464044,0.3831623059,0.3885912897,0.2306180695,0.3871436729,0.3822382576,0.0102839520
16.0000000000,69.0000000000,0.1728984313,0.4362512475,0.3908503212,0.1747151658,0.4408351682,0.3844496660,0.0103982646
17.0000000000,45.0000000000,0.5215634588,0.1631984947,0.3152380465,0.6705926192,0.2098300871,0.1195772938,0.2222350143
17.0000000000,46.0000000000,0.5001995260,0.1648150872,0.3349853868,0.6635229502,0.2186299411,0.1178471087,0.2461458554
17.0000000000,47.0000000000,0.4793820427,0.1707356333,0.3498823240,0.6499564232,0.2314870222,0.1185565546,0.2624397182
17.0000000000,48.0000000000,0.4180651764,0.1668989193,0.4150359043,0.6332788265,0.2528159668,0.1139052068,0.3398402743
17.0000000000,49.0000000000,0.3667546176,0.1519985658,0.4812468165,0.6300739033,0.2611291721,0.1087969246,0.4179180955
17.0000000000,50.0000000000,0.3599511180,0.1770935334,0.4629553485,0.5902034326,0.2903761263,0.1194204411,0.3901236452
17.0000000000,51.0000000000,0.3369199612,0.2234192532,0.4396607856,0.5172371375,0.3429916548,0.1397712077,0.3486160666
17.0000000000,52.0000000000,0.2971934006,0.2645484198,0.4382581796,0.4438379296,0.3950848931,0.1610771773,0.3304010748
17.0000000000,53.0000000000,0.2652017875,0.2991558637,0.4356423489,0.3838809301,0.4330296273,0.1830894427,0.3091561297
17.0000000000,54.0000000000,0.2440165265,0.3316106114,0.4243728621,0.3387879632,0.4604019458,0.2008100910,0.2797367291
17.0000000000,55.0000000000,0.2163690948,0.3521244814,0.4315064238,0.3017148702,0.4910183329,0.2072667969,0.2828689729
17.0000000000,59.0000000000,0.3421746855,0.3027067761,0.3551185384,0.4439501833,0.3927430474,0.1633067693,0.2292498158
17.0000000000,60.0000000000,0.3735396981,0.3050077345,0.3214525674,0.4633084982,0.3783069808,0.1583845210,0.1937559971
17.0000000000,61.0000000000,0.4088471374,0.3117957367,0.2793571259,0.4733791522,0.3610092575,0.1656115903,0.1363220466
17.0000000000,62.0000000000,0.4550933199,0.2995063750,0.2454003050,0.4931911577,0.3245793541,0.1822294883,0.0772476090
17.0000000000,63.0000000000,0.4914373160,0.2712869489,0.2372757351,0.5125029935,0.2829157837,0.2045812228,0.0411035208
17.0000000000,64.0000000000,0.4908927663,0.2581972213,0.2509100124,0.5030156652,0.2645735605,0.2324107744,0.0241004400
17.0000000000,65.0000000000,0.4439068519,0.2754198717,0.2806732764,0.4513341269,0.2800280888,0.2686377843,0.0164562672
17.0000000000,66.0000000000,0.4195084191,0.2717717737,0.3087198073,0.4246757941,0.2751193744,0.3002048315,0.0121678117
17.0000000000,67.0000000000,0.4047497105,0.2621818693,0.3330684202,0.4086723989,0.2647228415,0.3266047596,0.0095986135
17.0000000000,68.0000000000,0.2751126376,0.3601272543,0.3647601081,0.2777548574,0.3635859662,0.3586591764,0.0095127762
17.0000000000,69.0000000000,0.1789192945,0.4548119752,0.3662687302,0.1807146369,0.4593757269,0.3599096362,0.0099346818
17.0000000000,70.0000000000,0.1581248570,0.4625300207,0.3793451222,0.1596002103,0.4668455673,0.3735542223,0.0092440561
18.0000000000,45.0000000000,0.4714607591,0.1826635044,0.3458757364,0.6409373713,0.2483257919,0.1107368368,0.2644199258
18.0000000000,46.0000000000,0.4509035724,0.1768484206,0.3722480069,0.6412572573,0.2515068412,0.1072359015,0.2968444921
18.0000000000,47.0000000000,0.4460524567,0.1781465368,0.3758010066,0.6370990652,0.2544476335,0.1084533013,0.2998695477
18.0000000000,48.0000000000,0.4344764285,0.1609044702,0.4046191013,0.6544010776,0.2423516025,0.1032473199,0.3360701206
18.0000000000,49.0000000000,0.4185369643,0.1581923452,0.4232706905,0.6495780189,0.2455177893,0.1049041918,0.3556786836
18.0000000000,50.0000000000,0.3725353577,0.1970006626,0.4304639797,0.5758205459,0.3045000340,0.1196794201,0.3530356630
18.0000000000,51.0000000000,0.3332522147,0.2272435753,0.4395042100,0.5140270046,0.3505133024,0.1354596929,0.3516834492
18.0000000000,52.0000000000,0.2862336322,0.2669488603,0.4468175075,0.4373050386,0.4078419462,0.1548530152,0.3454600176
18.0000000000,53.0000000000,0.2553648074,0.2959822861,0.4486529065,0.3830945696,0.4440283203,0.1728771101,0.3334157473
18.0000000000,54.0000000000,0.2428157653,0.3167704913,0.4404137434,0.3519651453,0.4591636457,0.1888712090,0.3101141732
18.0000000000,55.0000000000,0.2349934408,0.3230122703,0.4419942889,0.3380595943,0.4646827447,0.1972576610,0.3048756942
18.0000000000,58.0000000000,0.3321979538,0.2992911579,0.3685108884,0.4351620811,0.3920558860,0.1727820329,0.2366109819
18.0000000000,60.0000000000,0.3753301426,0.2979099934,0.3267598640,0.4720608456,0.3746878480,0.1532513064,0.2049115150
18.0000000000,61.0000000000,0.4047779673,0.3087818626,0.2864401701,0.4775833429,0.3643209020,0.1580957551,0.1524453830
18.0000000000,63.0000000000,0.4724994335,0.2929479853,0.2345525812,0.4978729924,0.3086795024,0.1934475052,0.0509639190
18.0000000000,64.0000000000,0.4803468474,0.2782651015,0.2413880512,0.4949606170,0.2867308635,0.2183085195,0.0295251160
18.0000000000,65.0000000000,0.4518826723,0.2844201055,0.2636972222,0.4605760263,0.2898918016,0.2495321721,0.0188749598
18.0000000000,66.0000000000,0.4148991369,0.2937114611,0.2913894020,0.4206729254,0.2977987867,0.2815282879,0.0137251250
18.0000000000,67.0000000000,0.4031389071,0.2813419626,0.3155191303,0.4073447737,0.2842771463,0.3083780799,0.0103250781
18.0000000000,68.0000000000,0.3346998885,0.3212459723,0.3440541392,0.3377571657,0.3241803564,0.3380624779,0.0090517022
18.0000000000,69.0000000000,0.2021836508,0.4438307703,0.3539855789,0.2041432922,0.4481325482,0.3477241596,0.0095993427
18.0000000000,70.0000000000,0.1630957590,0.4674995206,0.3694047204,0.1645631747,0.4717057377,0.3637310876,0.0089170360
19.0000000000,45.0000000000,0.4281692748,0.1975164715,0.3743142537,0.6138824936,0.2831868404,0.1029306660,0.3025224221
19.0000000000,46.0000000000,0.4083556176,0.1945506969,0.3970936855,0.6088900803,0.2900902653,0.1010196544,0.3293442760
19.0000000000,47.0000000000,0.4346368632,0.1964658322,0.3688973047,0.6168855821,0.2788464337,0.1042679842,0.2954335848
19.0000000000,48.0000000000,0.4913879517,0.1579026025,0.3507094458,0.6829853878,0.2194705219,0.0975440903,0.2805293343
19.0000000000,49.0000000000,0.5035353644,0.1543429191,0.3421217165,0.6887741685,0.2111220449,0.1001037866,0.2689398247
19.0000000000,50.0000000000,0.4148670767,0.2095096383,0.3756232850,0.5860368855,0.2959511198,0.1180119948,0.2920802649
19.0000000000,51.0000000000,0.3280780076,0.2355978766,0.4363241158,0.5062456705,0.3635428229,0.1302115066,0.3519391341
19.0000000000,52.0000000000,0.2897396783,0.2700706339,0.4401896878,0.4401903754,0.4103079509,0.1495016737,0.3417855217
19.0000000000,53.0000000000,0.2666349072,0.2904952401,0.4428698527,0.3991716391,0.4348922741,0.1659360868,0.3320294303
19.0000000000,54.0000000000,0.2588999937,0.3121965743,0.4289034320,0.3706457555,0.4469460717,0.1824081727,0.3014893876
19.0000000000,55.0000000000,0.2654078522,0.3055544575,0.4290376903,0.3780264093,0.4352081276,0.1867654631,0.2979118769
19.0000000000,64.0000000000,0.4662233890,0.2982896578,0.2354869532,0.4836117487,0.3094147278,0.2069735235,0.0359552052
19.0000000000,65.0000000000,0.4493657878,0.2990614364,0.2515727758,0.4598766016,0.3060565819,0.2340668165,0.0228557264
19.0000000000,66.0000000000,0.4025923248,0.3185819280,0.2788257472,0.4092219392,0.3238281168,0.2669499440,0.0162005351
19.0000000000,67.0000000000,0.3733019610,0.3211452781,0.3055527609,0.3778823261,0.3250856877,0.2970319862,0.0121211415
19.0000000000,68.0000000000,0.3410327321,0.3271848799,0.3317823880,0.3443539341,0.3303712225,0.3252748434,0.0096447339
19.0000000000,69.0000000000,0.2443250110,0.4013049800,0.3543700090,0.2465584304,0.4049733819,0.3484681877,0.0090583779
19.0000000000,70.0000000000,0.1768292961,0.4529432588,0.3702274451,0.1783576445,0.4568580803,0.3647842752,0.0085690100
20.0000000000,45.0000000000,0.4061189823,0.2144435057,0.3794375120,0.5900660148,0.3115732835,0.0983607016,0.3117397511
20.0000000000,46.0000000000,0.4028829254,0.2155906693,0.3815264053,0.5870152358,0.3141235322,0.0988612320,0.3136755218
20.0000000000,47.0000000000,0.4211867826,0.2201168086,0.3586964088,0.5895839479,0.3081230047,0.1022930474,0.2856203359
20.0000000000,48.0000000000,0.4842680875,0.1869998874,0.3287320251,0.6498009220,0.2509203112,0.0992787669,0.2547439205
20.0000000000,49.0000000000,0.5032308625,0.1803819075,0.3163872300,0.6610526879,0.2369527660,0.1019945462,0.2387431868
20.0000000000,50.0000000000,0.4112181675,0.2346025521,0.3541792804,0.5620325956,0.3206431323,0.1173242720,0.2683375115
20.0000000000,51.0000000000,0.3197835066,0.2490241844,0.4311923090,0.4916691236,0.3828762271,0.1254546493,0.3495961181
20.0000000000,52.0000000000,0.2943875901,0.2772401603,0.4283722496,0.4406327792,0.4149668886,0.1444003323,0.3318981155
20.0000000000,53.0000000000,0.2915897409,0.2847330493,0.4236772098,0.4248947357,0.4149033959,0.1602018684,0.3137365178
20.0000000000,54.0000000000,0.3033717621,0.3026222308,0.3940060071,0.4108725836,0.4098574535,0.1792699629,0.2616402891
20.0000000000,55.0000000000,0.3229855261,0.2970220020,0.3799924719,0.4248684373,0.3907149505,0.1844166122,0.2397987289
20.0000000000,64.0000000000,0.4405486117,0.3251129135,0.2343384747,0.4605455046,0.3398700775,0.1995844180,0.0434200153
20.0000000000,65.0000000000,0.4215370072,0.3310885990,0.2473743937,0.4343822810,0.3411776864,0.2244400326,0.0295713576
20.0000000000,66.0000000000,0.3882777338,0.3410791668,0.2706430994,0.3962278590,0.3480628844,0.2557092566,0.0200645285
20.0000000000,67.0000000000,0.3645396858,0.3369688577,0.2984914565,0.3697629238,0.3417970524,0.2884400238,0.0141259107
