Lon,Lat,LCC_all_AD1725_C,LCC_all_AD1725_B,LCC_all_AD1725_U,NLC_all_AD1725_C,NLC_all_AD1725_B,NLC_all_AD1725_O,HLU_all_AD1725
20.0000000000,65.0000000000,0.4417633717,0.2734724729,0.2847641554,0.4566589045,0.2826935139,0.2606475817,0.0326185093
20.0000000000,66.0000000000,0.4194794055,0.2894646519,0.2910559426,0.4294842867,0.2963685891,0.2741471242,0.0232951042
20.0000000000,67.0000000000,0.3886401398,0.2969207516,0.3144391085,0.3954166730,0.3020980175,0.3024853094,0.0171377023
20.0000000000,68.0000000000,0.3317455369,0.2967489345,0.3715055286,0.3362613744,0.3007883859,0.3629502397,0.0134295458
20.0000000000,69.0000000000,0.2733696414,0.3435878383,0.3830425203,0.2766803359,0.3477489235,0.3755707406,0.0119657744
20.0000000000,70.0000000000,0.1679019009,0.4364430898,0.3956550093,0.1698961204,0.4416268508,0.3884770289,0.0117378754
20.0000000000,71.0000000000,0.2121641908,0.4241492427,0.3636865665,0.2145318370,0.4288825361,0.3565856269,0.0110363398
21.0000000000,45.0000000000,0.3320979272,0.2128109534,0.4550911194,0.4659676260,0.2985957050,0.2354366690,0.2872939906
21.0000000000,46.0000000000,0.3069165705,0.2213067670,0.4717766625,0.4239005285,0.3056597932,0.2704396783,0.2759703046
21.0000000000,47.0000000000,0.3041793259,0.2260099881,0.4698106860,0.4161489295,0.3092051516,0.2746459189,0.2690613759
21.0000000000,48.0000000000,0.3262941147,0.2204962741,0.4532096113,0.4355517652,0.2943281447,0.2701200900,0.2508488297
21.0000000000,49.0000000000,0.3600465723,0.2110065657,0.4289468621,0.4797791378,0.2811762587,0.2390446036,0.2495576737
21.0000000000,50.0000000000,0.3268443255,0.2284577473,0.4446979272,0.4533472417,0.3168807946,0.2297719637,0.2790419893
21.0000000000,51.0000000000,0.2643316527,0.2244284891,0.5112398581,0.4058427823,0.3445772820,0.2495799357,0.3486846033
21.0000000000,52.0000000000,0.2530877481,0.2288092275,0.5181030245,0.3837593479,0.3469455973,0.2692950548,0.3405040178
21.0000000000,53.0000000000,0.2641455873,0.2311412649,0.5047131478,0.3829510940,0.3351023244,0.2819465816,0.3102367603
21.0000000000,54.0000000000,0.2907330335,0.2424453444,0.4668216221,0.3866823246,0.3224584706,0.2908592048,0.2481346701
21.0000000000,55.0000000000,0.3132634313,0.2439273749,0.4428091938,0.3980221318,0.3099260368,0.2920518314,0.2129497174
21.0000000000,56.0000000000,0.3534932295,0.2412807964,0.4052259741,0.4300107612,0.2935087019,0.2764805369,0.1779432949
21.0000000000,57.0000000000,0.3925066156,0.2422715785,0.3652218059,0.4607197721,0.2843756055,0.2549046224,0.1480578014
21.0000000000,58.0000000000,0.4203635963,0.2411382154,0.3384981883,0.4822637953,0.2766467695,0.2410894352,0.1283534025
21.0000000000,61.0000000000,0.4823547361,0.2251622507,0.2924830132,0.5356490839,0.2500399484,0.2143109677,0.0994948921
21.0000000000,62.0000000000,0.4980511007,0.2218049486,0.2801439507,0.5397781620,0.2403879187,0.2198339194,0.0773040931
21.0000000000,63.0000000000,0.4747403458,0.2474318855,0.2778277687,0.5073239879,0.2644142888,0.2282617233,0.0642264962
21.0000000000,64.0000000000,0.4456395195,0.2763158442,0.2780446363,0.4706573079,0.2918279588,0.2375147333,0.0531549982
21.0000000000,65.0000000000,0.4156173420,0.3004629835,0.2839196744,0.4331122312,0.3131105948,0.2537771739,0.0403934314
21.0000000000,66.0000000000,0.4175429976,0.2964711782,0.2859858241,0.4293780477,0.3048745073,0.2657474450,0.0275632396
21.0000000000,67.0000000000,0.3968958059,0.2980968342,0.3050073599,0.4046097167,0.3038905271,0.2914997562,0.0190650657
21.0000000000,68.0000000000,0.3627277108,0.2883461958,0.3489260933,0.3679052919,0.2924620540,0.3396326541,0.0140731356
21.0000000000,69.0000000000,0.2939760049,0.3044380191,0.4015859760,0.2975012451,0.3080887155,0.3944100394,0.0118494973
21.0000000000,70.0000000000,0.2233213374,0.3942158855,0.3824627771,0.2259800915,0.3989092262,0.3751106823,0.0117654352
21.0000000000,71.0000000000,0.2493042707,0.3821712002,0.3685245291,0.2520455990,0.3863735220,0.3615808790,0.0108763191
22.0000000000,45.0000000000,0.3758358040,0.1959881659,0.4281760300,0.4912240440,0.2561599997,0.2526159563,0.2348994137
22.0000000000,46.0000000000,0.4274574797,0.2037731104,0.3687694100,0.5292307451,0.2522894092,0.2184798457,0.1923041440
22.0000000000,47.0000000000,0.3860027835,0.2372880645,0.3767091520,0.4762818790,0.2927854670,0.2309326541,0.1895497172
22.0000000000,48.0000000000,0.3710973381,0.2345548887,0.3943477733,0.4574170003,0.2891138862,0.2534691134,0.1887110934
22.0000000000,49.0000000000,0.3898452373,0.2229299306,0.3872248321,0.4806372687,0.2748486392,0.2445140921,0.1888992747
22.0000000000,50.0000000000,0.3417566257,0.2489341663,0.4093092079,0.4439946448,0.3234039326,0.2326014226,0.2302685860
22.0000000000,51.0000000000,0.2870893829,0.2475876602,0.4653229569,0.4027393931,0.3473249446,0.2499356624,0.2871584259
22.0000000000,52.0000000000,0.2731710665,0.2498974959,0.4769314376,0.3852894504,0.3524636416,0.2622469080,0.2909978040
22.0000000000,53.0000000000,0.2815542660,0.2511455952,0.4673001387,0.3853431881,0.3437250151,0.2709317968,0.2693415253
22.0000000000,54.0000000000,0.3123292670,0.2559865085,0.4316842245,0.3987315330,0.3268022044,0.2744662626,0.2166928342
22.0000000000,55.0000000000,0.3377333862,0.2571195397,0.4051470741,0.4138472556,0.3150657299,0.2710870145,0.1839177821
22.0000000000,56.0000000000,0.3582911404,0.2553270569,0.3863818028,0.4255791118,0.3032781161,0.2711427721,0.1581091966
22.0000000000,57.0000000000,0.3917266347,0.2606879569,0.3475854084,0.4554786133,0.3031139030,0.2414074837,0.1399670079
22.0000000000,58.0000000000,0.4224131563,0.2611231016,0.3164637421,0.4810931829,0.2973973282,0.2215094890,0.1219722678
22.0000000000,59.0000000000,0.4443724459,0.2565323381,0.2990952160,0.5013489620,0.2894243841,0.2092266539,0.1136464229
22.0000000000,61.0000000000,0.4854532926,0.2316834492,0.2828632582,0.5363768055,0.2559867864,0.2076364080,0.0949398116
22.0000000000,62.0000000000,0.5051546645,0.2255578541,0.2692874815,0.5440503644,0.2429252689,0.2130243667,0.0714928296
22.0000000000,63.0000000000,0.4748328767,0.2539554516,0.2712116717,0.5050065383,0.2700932682,0.2249001935,0.0597490515
22.0000000000,64.0000000000,0.4302433947,0.2860879741,0.2836686312,0.4543597143,0.3021239879,0.2435162978,0.0530775922
22.0000000000,66.0000000000,0.4000360415,0.3095165315,0.2904474271,0.4128385532,0.3194221115,0.2677393353,0.0310109403
22.0000000000,67.0000000000,0.3947269584,0.3027767240,0.3024963176,0.4031910461,0.3092691327,0.2875398213,0.0209927471
22.0000000000,68.0000000000,0.3767656586,0.2949404975,0.3282938439,0.3826225835,0.2995254280,0.3178519885,0.0153073164
22.0000000000,69.0000000000,0.3102638386,0.2900164056,0.3997197558,0.3141520756,0.2936509010,0.3921970234,0.0123769260
22.0000000000,70.0000000000,0.2459594758,0.3528195732,0.4012209510,0.2488993480,0.3570367089,0.3940639431,0.0118114903
22.0000000000,71.0000000000,0.2236946926,0.3790039646,0.3973013428,0.2261896531,0.3832311542,0.3905791927,0.0110303915
23.0000000000,45.0000000000,0.3564795685,0.1969310608,0.4465893707,0.4686349294,0.2588893780,0.2724756925,0.2393235201
23.0000000000,46.0000000000,0.4297404476,0.2143737796,0.3558857729,0.5217350030,0.2602647835,0.2180002136,0.1763242928
23.0000000000,47.0000000000,0.4108100721,0.2357438112,0.3534461167,0.4870680989,0.2795045637,0.2334273374,0.1565654310
23.0000000000,48.0000000000,0.4391618479,0.2100257452,0.3508124069,0.5105492289,0.2441662061,0.2452845650,0.1398246769
23.0000000000,49.0000000000,0.4110776401,0.2402066030,0.3487157569,0.4841306905,0.2828939773,0.2329753322,0.1508953096
23.0000000000,50.0000000000,0.3384623233,0.2611537803,0.4003838964,0.4285017182,0.3306271802,0.2408711016,0.2101261000
23.0000000000,51.0000000000,0.2985521971,0.2661159345,0.4353318684,0.3976870490,0.3544802607,0.2478326903,0.2492785524
23.0000000000,52.0000000000,0.2935695954,0.2683467072,0.4380836974,0.3888970822,0.3554838548,0.2556190629,0.2451226588
23.0000000000,53.0000000000,0.2947861536,0.2697778086,0.4354360378,0.3821573957,0.3497368634,0.2681057410,0.2286263278
23.0000000000,54.0000000000,0.3162297030,0.2757526101,0.4080176869,0.3919756777,0.3418031741,0.2662211482,0.1932415173
23.0000000000,55.0000000000,0.3376801134,0.2779522948,0.3843675918,0.4068368869,0.3348768311,0.2582862819,0.1699864878
23.0000000000,56.0000000000,0.3507890110,0.2836322356,0.3655787534,0.4167751875,0.3369856935,0.2462391190,0.1583255876
23.0000000000,57.0000000000,0.3690882007,0.2894422647,0.3414695346,0.4322856833,0.3390022952,0.2287120215,0.1461937904
23.0000000000,58.0000000000,0.4017026296,0.2887497542,0.3095476162,0.4607910783,0.3312233996,0.2079855221,0.1282326232
23.0000000000,59.0000000000,0.4233061113,0.2849174071,0.2917764817,0.4793182649,0.3226178729,0.1980638622,0.1168579579
23.0000000000,60.0000000000,0.4508038487,0.2676621533,0.2815339980,0.5057226090,0.3002698466,0.1940075444,0.1085946314
23.0000000000,61.0000000000,0.4770717707,0.2522876423,0.2706405869,0.5267396249,0.2785532624,0.1947071127,0.0942929901
23.0000000000,62.0000000000,0.4953904325,0.2448802495,0.2597293181,0.5321165977,0.2630346423,0.2048487601,0.0690190183
23.0000000000,63.0000000000,0.4796484371,0.2606417997,0.2597097632,0.5073653519,0.2757032197,0.2169314284,0.0546291045
23.0000000000,64.0000000000,0.4394801625,0.2920245563,0.2684952812,0.4627291440,0.3074729749,0.2297978811,0.0502431754
23.0000000000,65.0000000000,0.4122774981,0.3149657952,0.2727567067,0.4313420410,0.3295304487,0.2391275103,0.0441982025
23.0000000000,66.0000000000,0.3906443095,0.3171719779,0.2921837125,0.4038267802,0.3278750912,0.2682981285,0.0326438745
23.0000000000,67.0000000000,0.3851648587,0.3091961904,0.3056389509,0.3939304183,0.3162328595,0.2898367222,0.0222515429
23.0000000000,68.0000000000,0.3708683967,0.2954244637,0.3337071396,0.3768156755,0.3001619169,0.3230224076,0.0157829921
23.0000000000,69.0000000000,0.3243008809,0.2934368103,0.3822623088,0.3284549703,0.2971955504,0.3743494793,0.0126473634
23.0000000000,70.0000000000,0.2430223190,0.3341263005,0.4228513804,0.2459111747,0.3380981277,0.4159906977,0.0117475573
23.0000000000,71.0000000000,0.2585220265,0.3433961044,0.3980818691,0.2614736111,0.3473167090,0.3912096799,0.0112882695
24.0000000000,45.0000000000,0.3429185312,0.2131874306,0.4438940382,0.4628536357,0.2877493293,0.2493970350,0.2591210165
24.0000000000,46.0000000000,0.3824869907,0.2444565279,0.3730564814,0.4729065082,0.3022457908,0.2248477010,0.1911995624
24.0000000000,47.0000000000,0.4275651400,0.2057422813,0.3666925787,0.4972079321,0.2392540566,0.2635380113,0.1400677414
24.0000000000,48.0000000000,0.4550846764,0.2158566873,0.3290586363,0.5216540071,0.2474319873,0.2309140056,0.1276120374
24.0000000000,49.0000000000,0.3852224007,0.2658533173,0.3489242820,0.4589792484,0.3167550888,0.2242656628,0.1606975652
24.0000000000,50.0000000000,0.3126965587,0.2751994883,0.4121039530,0.3992805471,0.3514007404,0.2493187124,0.2168500045
24.0000000000,51.0000000000,0.2996482208,0.2825049536,0.4178468256,0.3861199864,0.3640295562,0.2498504574,0.2239505041
24.0000000000,52.0000000000,0.3138987702,0.2855084336,0.4005927961,0.3919934786,0.3565399252,0.2514665962,0.1992245091
24.0000000000,53.0000000000,0.3082650626,0.2877022617,0.4040326758,0.3818238034,0.3563542714,0.2618219252,0.1926510085
24.0000000000,54.0000000000,0.3220933836,0.2918846359,0.3860219805,0.3906462213,0.3540079861,0.2553457926,0.1754857309
24.0000000000,55.0000000000,0.3338384854,0.2993309493,0.3668305653,0.3990021992,0.3577589532,0.2432388476,0.1633166784
24.0000000000,56.0000000000,0.3438038467,0.3065296624,0.3496664909,0.4082976163,0.3640312106,0.2276711732,0.1579577422
24.0000000000,57.0000000000,0.3597630650,0.3114827595,0.3287541755,0.4213617006,0.3648148408,0.2138234586,0.1461894509
24.0000000000,58.0000000000,0.3872709749,0.3116605685,0.3010684567,0.4434580555,0.3568777385,0.1996642060,0.1267021311
24.0000000000,59.0000000000,0.4005785616,0.3144194528,0.2850019856,0.4541737465,0.3564870278,0.1893392257,0.1180059070
24.0000000000,60.0000000000,0.4239335838,0.2981649890,0.2779014272,0.4791214930,0.3369802728,0.1838982342,0.1151856262
24.0000000000,61.0000000000,0.4533385640,0.2810249417,0.2656364942,0.5036472695,0.3122113489,0.1841413816,0.0998887685
24.0000000000,62.0000000000,0.4830497209,0.2663685845,0.2505816946,0.5192183836,0.2863131058,0.1944685106,0.0696598268
24.0000000000,63.0000000000,0.4800175037,0.2708151417,0.2491673546,0.5060659026,0.2855110659,0.2084230314,0.0514723454
24.0000000000,64.0000000000,0.4531111029,0.2957500695,0.2511388276,0.4747515128,0.3098749777,0.2153735096,0.0455826033
24.0000000000,65.0000000000,0.4117649549,0.3201287362,0.2681063090,0.4295092375,0.3339241180,0.2365666445,0.0413129243
24.0000000000,66.0000000000,0.3893521631,0.3205698024,0.2900780346,0.4021537678,0.3311098951,0.2667363372,0.0318326116
24.0000000000,67.0000000000,0.3836486016,0.3087720459,0.3075793524,0.3922285730,0.3156774674,0.2920939596,0.0218749268
24.0000000000,68.0000000000,0.3763443851,0.2909346938,0.3327209211,0.3821649119,0.2954342778,0.3224008103,0.0152304060
24.0000000000,69.0000000000,0.3148178660,0.2862744810,0.3989076530,0.3187318117,0.2898335636,0.3914346247,0.0122797460
24.0000000000,70.0000000000,0.2672697409,0.3103181311,0.4224121280,0.2703362377,0.3138785400,0.4157852224,0.0113432694
24.0000000000,71.0000000000,0.2528187999,0.3337430407,0.4134381594,0.2557072045,0.3375559886,0.4067368069,0.0112957496
25.0000000000,45.0000000000,0.3138570516,0.2219505930,0.4641923554,0.4349057873,0.3075527438,0.2575414688,0.2783332373
25.0000000000,46.0000000000,0.4075196674,0.2156580164,0.3768223163,0.5042129757,0.2668277850,0.2289592394,0.1917707655
25.0000000000,47.0000000000,0.4476143015,0.2104534620,0.3419322365,0.5265594289,0.2475708537,0.2258697174,0.1499263389
25.0000000000,48.0000000000,0.3843545405,0.2691831230,0.3464623365,0.4587575995,0.3212913868,0.2199510137,0.1621838179
25.0000000000,49.0000000000,0.3272349547,0.2751589151,0.3976061302,0.4115681012,0.3460713185,0.2423605803,0.2049069067
25.0000000000,50.0000000000,0.3024247838,0.2857028225,0.4118723938,0.3922797400,0.3705894322,0.2371308278,0.2290583658
25.0000000000,51.0000000000,0.3023076807,0.2955267489,0.4021655704,0.3786946621,0.3702003273,0.2511050105,0.2017112706
25.0000000000,52.0000000000,0.3252478086,0.2986305372,0.3761216541,0.3914830290,0.3594452727,0.2490716984,0.1691905279
25.0000000000,53.0000000000,0.3264374087,0.3004147537,0.3731478376,0.3919997457,0.3607506491,0.2472496053,0.1672509682
25.0000000000,54.0000000000,0.3278786886,0.3039589482,0.3681623632,0.3919118329,0.3633206813,0.2447674859,0.1633866061
25.0000000000,55.0000000000,0.3377761782,0.3111782592,0.3510455626,0.4012434485,0.3696478492,0.2291087022,0.1581764650
25.0000000000,56.0000000000,0.3479019936,0.3170743918,0.3350236146,0.4107320119,0.3743370411,0.2149309470,0.1529708337
25.0000000000,57.0000000000,0.3617400786,0.3213702468,0.3168896746,0.4213609787,0.3743375140,0.2043015073,0.1414960169
25.0000000000,58.0000000000,0.3877064668,0.3253163879,0.2869771453,0.4425400397,0.3713260921,0.1861338681,0.1239064671
25.0000000000,59.0000000000,0.3982255490,0.3277816278,0.2739928232,0.4506608233,0.3709413889,0.1783977878,0.1163519693
25.0000000000,60.0000000000,0.4140398491,0.3210930044,0.2648671465,0.4686114151,0.3634139263,0.1679746587,0.1164537701
25.0000000000,61.0000000000,0.4366487828,0.3055461465,0.2578050708,0.4886213108,0.3419140611,0.1694646281,0.1063656597
25.0000000000,62.0000000000,0.4654019041,0.2939606028,0.2406374931,0.5025554444,0.3174277975,0.1800167582,0.0739292364
25.0000000000,63.0000000000,0.4743362965,0.2896260744,0.2360376291,0.5006647382,0.3057020172,0.1936332446,0.0525869702
25.0000000000,64.0000000000,0.4489923701,0.3057071010,0.2453005288,0.4691061642,0.3194020546,0.2114917812,0.0428768488
25.0000000000,65.0000000000,0.4236331747,0.3178391561,0.2585276693,0.4397386076,0.3299225753,0.2303388171,0.0366250147
25.0000000000,66.0000000000,0.4083294147,0.3137006396,0.2779699457,0.4202304600,0.3228436634,0.2569258766,0.0283202825
25.0000000000,67.0000000000,0.3820715038,0.3056251721,0.3123033242,0.3898612445,0.3118563116,0.2982824440,0.0199808029
25.0000000000,68.0000000000,0.3692830247,0.2922516087,0.3384653666,0.3745938467,0.2964546080,0.3289515453,0.0141775475
25.0000000000,69.0000000000,0.3161905477,0.2872891256,0.3965203267,0.3199460675,0.2907013718,0.3893525607,0.0117379776
25.0000000000,70.0000000000,0.2637186162,0.3039443204,0.4323370634,0.2666884036,0.3073670973,0.4259444990,0.0111357950
25.0000000000,71.0000000000,0.2535381561,0.3260876585,0.4203741853,0.2564094755,0.3297806010,0.4138099235,0.0111981797
26.0000000000,45.0000000000,0.2661861317,0.2434810596,0.4903328087,0.3924864287,0.3590082283,0.2485053431,0.3217953227
26.0000000000,46.0000000000,0.3419221866,0.2479894240,0.4100883894,0.4467772886,0.3240387632,0.2291839482,0.2346921043
26.0000000000,47.0000000000,0.3347462921,0.2803848533,0.3848688547,0.4238231571,0.3549959970,0.2211808459,0.2101746058
26.0000000000,48.0000000000,0.3038339944,0.2914698375,0.4046961681,0.3919410012,0.3759914362,0.2320675626,0.2247966059
26.0000000000,49.0000000000,0.2862788140,0.2834163729,0.4303048131,0.3826811187,0.3788547713,0.2384641099,0.2519128851
26.0000000000,50.0000000000,0.2801121720,0.2954070875,0.4244807405,0.3642415687,0.3841301869,0.2516282444,0.2309714321
26.0000000000,51.0000000000,0.3121205411,0.3081106749,0.3797687840,0.3810550839,0.3761596038,0.2427853123,0.1809044039
26.0000000000,52.0000000000,0.3194054322,0.3102211152,0.3703734527,0.3784860665,0.3676029203,0.2539110132,0.1560972506
26.0000000000,53.0000000000,0.3236532200,0.3106263681,0.3657204119,0.3861005690,0.3705602481,0.2433391829,0.1617385574
26.0000000000,54.0000000000,0.3268371603,0.3155471889,0.3576156507,0.3913961102,0.3778760720,0.2307278177,0.1649453027
26.0000000000,55.0000000000,0.3298831383,0.3239267054,0.3461901563,0.3931337053,0.3860352082,0.2208310865,0.1608881819
26.0000000000,56.0000000000,0.3358414343,0.3311926077,0.3329659581,0.3980485956,0.3925386772,0.2094127272,0.1562803186
26.0000000000,57.0000000000,0.3562403002,0.3325536754,0.3112060244,0.4157510724,0.3881075418,0.1961413858,0.1431403938
26.0000000000,58.0000000000,0.3747240944,0.3365861603,0.2886897453,0.4319332643,0.3879728074,0.1800939283,0.1324490948
26.0000000000,59.0000000000,0.3929121107,0.3389779607,0.2681099286,0.4494578873,0.3877618274,0.1627802853,0.1258088426
26.0000000000,60.0000000000,0.4098193229,0.3360958609,0.2540848162,0.4660044463,0.3821736965,0.1518218572,0.1205677838
26.0000000000,61.0000000000,0.4287024770,0.3252605044,0.2460370186,0.4819723438,0.3656768413,0.1523508149,0.1105247374
26.0000000000,62.0000000000,0.4500093874,0.3200589108,0.2299317017,0.4885678160,0.3474827135,0.1639494705,0.0789213438
26.0000000000,63.0000000000,0.4630729399,0.3115246214,0.2254024387,0.4896618398,0.3294118618,0.1809262983,0.0543005352
26.0000000000,64.0000000000,0.4543677696,0.3118793493,0.2337528811,0.4734546378,0.3249806308,0.2015647315,0.0403140379
26.0000000000,65.0000000000,0.4264497996,0.3152806529,0.2582695475,0.4400946155,0.3253684674,0.2345369171,0.0310042783
26.0000000000,66.0000000000,0.4081719297,0.3078182842,0.2840097861,0.4178449255,0.3151130655,0.2670420090,0.0231497266
26.0000000000,67.0000000000,0.3845564660,0.2981057454,0.3173377885,0.3911140194,0.3031891194,0.3056968612,0.0167663470
26.0000000000,68.0000000000,0.3601569408,0.2917351501,0.3481079091,0.3649105408,0.2955856720,0.3395037872,0.0130267543
26.0000000000,69.0000000000,0.3248302616,0.2844606507,0.3907090876,0.3285775230,0.2877422059,0.3836802711,0.0114044970
26.0000000000,70.0000000000,0.2476434706,0.3000027581,0.4523537712,0.2504416270,0.3033925291,0.4461658439,0.0111728886
26.0000000000,71.0000000000,0.2285067451,0.3168574749,0.4546357800,0.2310938264,0.3204448352,0.4484613385,0.0111949388
27.0000000000,45.0000000000,0.2119550341,0.2881658464,0.4998791195,0.3214009935,0.4369643294,0.2416346771,0.3405277570
27.0000000000,46.0000000000,0.2683430500,0.2918324717,0.4398244783,0.3733657065,0.4060482915,0.2205860021,0.2812862956
27.0000000000,47.0000000000,0.2742626001,0.3012224517,0.4245149483,0.3684904472,0.4047128405,0.2267967123,0.2557131341
27.0000000000,48.0000000000,0.2779782838,0.2951367383,0.4268849779,0.3738767947,0.3969546692,0.2291685361,0.2564976276
27.0000000000,49.0000000000,0.2820423656,0.2902773242,0.4276803102,0.3823114826,0.3934740583,0.2242144591,0.2622707441
27.0000000000,50.0000000000,0.2867781669,0.3028351811,0.4103866521,0.3688247421,0.3894756312,0.2416996267,0.2224540978
27.0000000000,51.0000000000,0.3169058328,0.3144886870,0.3686054803,0.3798362428,0.3769391059,0.2432246513,0.1656777393
27.0000000000,52.0000000000,0.3229729005,0.3196465533,0.3573805461,0.3802197423,0.3763038012,0.2434764565,0.1505625180
27.0000000000,53.0000000000,0.3145026624,0.3193727372,0.3661246003,0.3771860490,0.3830267762,0.2397871748,0.1661869168
27.0000000000,54.0000000000,0.3206657293,0.3249966612,0.3543376095,0.3854302908,0.3906359370,0.2239337722,0.1680318414
27.0000000000,55.0000000000,0.3247891860,0.3358568878,0.3393539262,0.3894078852,0.4026775707,0.2079145442,0.1659409109
27.0000000000,56.0000000000,0.3246274766,0.3426122419,0.3327602815,0.3880313763,0.4095287965,0.2024398272,0.1633988993
27.0000000000,57.0000000000,0.3422674236,0.3479502405,0.3097823359,0.4050768547,0.4118025243,0.1831206210,0.1550555910
27.0000000000,58.0000000000,0.3532250785,0.3529831324,0.2937917892,0.4173719655,0.4170860812,0.1655419533,0.1536923712
27.0000000000,59.0000000000,0.3696884489,0.3554949056,0.2748166455,0.4334239800,0.4167834222,0.1497925978,0.1470512340
27.0000000000,60.0000000000,0.3876297526,0.3547136827,0.2576565647,0.4481944042,0.4101354104,0.1416701854,0.1351303163
27.0000000000,61.0000000000,0.4057002936,0.3495162056,0.2447835008,0.4608555034,0.3970331534,0.1421113433,0.1196800502
27.0000000000,62.0000000000,0.4241174075,0.3477526114,0.2281299811,0.4646075588,0.3809522763,0.1544401649,0.0871491445
27.0000000000,63.0000000000,0.4432274773,0.3346087293,0.2221637934,0.4703860359,0.3551117243,0.1745022398,0.0577367449
27.0000000000,64.0000000000,0.4529438362,0.3185796976,0.2284764663,0.4712537792,0.3314580627,0.1972881582,0.0388536789
27.0000000000,65.0000000000,0.4247823433,0.3122175235,0.2630001333,0.4366312349,0.3209265285,0.2424422366,0.0271370682
27.0000000000,66.0000000000,0.3991601716,0.3031915132,0.2976483151,0.4070557669,0.3091887987,0.2837554344,0.0193968393
27.0000000000,67.0000000000,0.3778108168,0.2943980033,0.3277911799,0.3833711295,0.2987307141,0.3178981564,0.0145037337
27.0000000000,68.0000000000,0.3566349636,0.2944980454,0.3488669910,0.3610901256,0.2981769794,0.3407328950,0.0123380886
27.0000000000,69.0000000000,0.3126105362,0.2986753955,0.3887140684,0.3163403356,0.3022389328,0.3814207316,0.0117904642
27.0000000000,70.0000000000,0.2606838457,0.2987214448,0.4405947095,0.2636978540,0.3021752412,0.4341269048,0.0114297794
27.0000000000,71.0000000000,0.2046545511,0.3173661800,0.4779792689,0.2069985095,0.3210010520,0.4720004385,0.0113235519
28.0000000000,45.0000000000,0.2239975623,0.3027051046,0.4732973331,0.3143526988,0.4248089381,0.2608383632,0.2874323549
28.0000000000,46.0000000000,0.2718083803,0.3055822052,0.4226094146,0.3588626184,0.4034534556,0.2376839261,0.2425837455
28.0000000000,47.0000000000,0.2904019708,0.3084221816,0.4011758476,0.3762520957,0.3995995339,0.2241483704,0.2281718184
28.0000000000,48.0000000000,0.2903370014,0.3029585158,0.4067044828,0.3788679203,0.3953380461,0.2257940336,0.2336722488
28.0000000000,49.0000000000,0.2823160979,0.2986330864,0.4190508157,0.3774979989,0.3993162039,0.2231857972,0.2521388226
28.0000000000,50.0000000000,0.2923189621,0.3106011286,0.3970799093,0.3711755436,0.3943895460,0.2344349104,0.2124509086
28.0000000000,51.0000000000,0.3162010214,0.3209529861,0.3628459925,0.3771304628,0.3827980936,0.2400714435,0.1615606467
28.0000000000,52.0000000000,0.3193766306,0.3274401253,0.3531832442,0.3779807551,0.3875238635,0.2344953814,0.1550452602
28.0000000000,53.0000000000,0.3126037739,0.3295592378,0.3578369883,0.3773907718,0.3978602484,0.2247489798,0.1716708589
28.0000000000,54.0000000000,0.3130989250,0.3352254140,0.3516756610,0.3771062674,0.4037561119,0.2191376208,0.1697329052
28.0000000000,55.0000000000,0.3141839420,0.3449021105,0.3409139475,0.3780456032,0.4150076086,0.2069467882,0.1689258140
28.0000000000,56.0000000000,0.3161932564,0.3522097585,0.3315969852,0.3817283962,0.4252097839,0.1930618199,0.1716800230
28.0000000000,57.0000000000,0.3246972279,0.3605991771,0.3147035950,0.3900615103,0.4331908238,0.1767476659,0.1675742945
28.0000000000,58.0000000000,0.3361125611,0.3598809978,0.3040064410,0.4030594122,0.4315620427,0.1653785451,0.1660967318
28.0000000000,59.0000000000,0.3569485946,0.3640220973,0.2790293081,0.4247508102,0.4331679214,0.1420812685,0.1596282196
28.0000000000,60.0000000000,0.3639208635,0.3703169283,0.2657622082,0.4286066681,0.4361396136,0.1352537183,0.1509211346
28.0000000000,61.0000000000,0.3811217184,0.3691598648,0.2497184168,0.4376118462,0.4238769984,0.1385111554,0.1290872913
28.0000000000,62.0000000000,0.3996162772,0.3714130048,0.2289707181,0.4415572350,0.4103939424,0.1480488226,0.0949841935
28.0000000000,63.0000000000,0.4305459613,0.3512712457,0.2181827930,0.4580926217,0.3737458491,0.1681615292,0.0601333859
28.0000000000,64.0000000000,0.4378324265,0.3311892166,0.2309783569,0.4550172922,0.3441883502,0.2007943576,0.0377675002
28.0000000000,65.0000000000,0.4267796773,0.3082895350,0.2649307878,0.4374955795,0.3160302984,0.2464741221,0.0244937383
28.0000000000,66.0000000000,0.4013722901,0.2940566592,0.3045710507,0.4081982027,0.2990575153,0.2927442820,0.0167220545
28.0000000000,67.0000000000,0.3688912017,0.2876022120,0.3435065863,0.3737390734,0.2913818051,0.3348791215,0.0129712735
28.0000000000,68.0000000000,0.3543756934,0.2898367589,0.3557875477,0.3585208389,0.2932269901,0.3482521710,0.0115617980
28.0000000000,69.0000000000,0.2969353847,0.2999574564,0.4031071589,0.3004121849,0.3034696419,0.3961181733,0.0115734325
28.0000000000,70.0000000000,0.2580192777,0.3013770563,0.4406036661,0.2610184002,0.3048801539,0.4341014459,0.0114900809
28.0000000000,71.0000000000,0.2061596168,0.3165377986,0.4773025846,0.2085299648,0.3201772347,0.4712928005,0.0113669421
29.0000000000,46.0000000000,0.2726156869,0.3164586338,0.4109256792,0.3397444963,0.3943833180,0.2658721857,0.1975861569
