Lon,Lat,LCC_elev_BC4000_C,LCC_elev_BC4000_B,LCC_elev_BC4000_U,NLC_elev_BC4000_C,NLC_elev_BC4000_B,NLC_elev_BC4000_O,HLU_elev_BC4000
20.0000000000,68.0000000000,0.3710929856,0.4350441160,0.1938628985,0.3731855903,0.4374973431,0.1893170666,0.0056074103
20.0000000000,69.0000000000,0.3550186763,0.4363497276,0.2086315962,0.3568171166,0.4385601718,0.2046227116,0.0050402302
20.0000000000,70.0000000000,0.2696058252,0.4910824928,0.2393116820,0.2710664699,0.4937430327,0.2351904974,0.0053885112
20.0000000000,71.0000000000,0.2736580797,0.4817606761,0.2445812443,0.2750665454,0.4842402060,0.2406932486,0.0051204545
21.0000000000,45.0000000000,0.3645786231,0.3648034303,0.2706179466,0.3750563854,0.3752876535,0.2496559612,0.0279364989
21.0000000000,46.0000000000,0.3434064864,0.3821798561,0.2744136576,0.3533751668,0.3932740811,0.2533507521,0.0282099065
21.0000000000,47.0000000000,0.3293898432,0.3957375876,0.2748725692,0.3385943505,0.4067961238,0.2546095258,0.0271844679
21.0000000000,48.0000000000,0.3424480466,0.3931801594,0.2643717940,0.3508434878,0.4028193467,0.2463371655,0.0239293059
21.0000000000,49.0000000000,0.3541907336,0.3944359880,0.2513732784,0.3614762838,0.4025493656,0.2359743506,0.0201549880
21.0000000000,50.0000000000,0.2944781854,0.4439714506,0.2615503641,0.2995360121,0.4515969074,0.2488670805,0.0168855382
21.0000000000,51.0000000000,0.2638699102,0.4798529402,0.2562771495,0.2674406241,0.4863463579,0.2462130180,0.0133514266
21.0000000000,52.0000000000,0.2520306445,0.5018192337,0.2461501218,0.2548193941,0.5073719242,0.2378086817,0.0109440241
21.0000000000,53.0000000000,0.2579698139,0.5173411817,0.2246890043,0.2605017590,0.5224188280,0.2170794130,0.0097194932
21.0000000000,54.0000000000,0.2618932125,0.5335284432,0.2045783443,0.2643661610,0.5385663299,0.1970675092,0.0093542549
21.0000000000,55.0000000000,0.2913481837,0.5259010694,0.1827507469,0.2941571604,0.5309714420,0.1748713976,0.0095492379
21.0000000000,56.0000000000,0.3332741765,0.5101521063,0.1565737172,0.3367299746,0.5154419932,0.1478280322,0.0102628170
21.0000000000,57.0000000000,0.3514584058,0.5164296079,0.1321119863,0.3556920713,0.5226505154,0.1216574133,0.0119026143
21.0000000000,58.0000000000,0.3224886038,0.5653429725,0.1121684237,0.3273471905,0.5738603830,0.0987924265,0.0148423044
21.0000000000,61.0000000000,0.2145776995,0.6675005348,0.1179217657,0.2201483344,0.6848294640,0.0950222016,0.0253040066
21.0000000000,62.0000000000,0.2080894104,0.6633160118,0.1285945778,0.2125403540,0.6775040580,0.1099555880,0.0209416402
21.0000000000,63.0000000000,0.1964053728,0.6601435462,0.1434510809,0.1998440243,0.6717012930,0.1284546827,0.0172066763
21.0000000000,64.0000000000,0.1970676313,0.6450511605,0.1578812082,0.2000321820,0.6547548689,0.1452129492,0.0148203684
21.0000000000,65.0000000000,0.2134684120,0.6144267520,0.1721048360,0.2161931403,0.6222693454,0.1615375144,0.0126032134
21.0000000000,66.0000000000,0.2601882108,0.5567705424,0.1830412468,0.2628264334,0.5624160119,0.1747575547,0.0100378890
21.0000000000,67.0000000000,0.3036389645,0.5017609683,0.1946000672,0.3060627413,0.5057662400,0.1881710187,0.0079192152
21.0000000000,68.0000000000,0.3725574097,0.4297747135,0.1976678768,0.3747993197,0.4323609357,0.1928397445,0.0059816279
21.0000000000,69.0000000000,0.4051280574,0.3940797696,0.2007921730,0.4071618414,0.3960580901,0.1967800685,0.0049950261
21.0000000000,70.0000000000,0.2986538524,0.4639653233,0.2373808243,0.3002874843,0.4665032065,0.2332093092,0.0054402266
21.0000000000,71.0000000000,0.3044664205,0.4546376928,0.2408958867,0.3060513088,0.4570042919,0.2369443992,0.0051785053
22.0000000000,45.0000000000,0.4531971742,0.3124576004,0.2343452254,0.4643939677,0.3201772497,0.2154287825,0.0241105491
22.0000000000,46.0000000000,0.4248638014,0.3304005240,0.2447356746,0.4348665017,0.3381792460,0.2269542523,0.0230017723
22.0000000000,47.0000000000,0.3423961218,0.3872567803,0.2703470980,0.3508050586,0.3967674540,0.2524274874,0.0239703980
22.0000000000,48.0000000000,0.3504093781,0.3842083818,0.2653822400,0.3577569896,0.3922647128,0.2499782976,0.0205379956
22.0000000000,49.0000000000,0.3722255712,0.3721145314,0.2556598974,0.3782416098,0.3781287754,0.2436296148,0.0159052798
22.0000000000,50.0000000000,0.3071068398,0.4222630413,0.2706301189,0.3114263367,0.4282022249,0.2603714384,0.0138700437
22.0000000000,51.0000000000,0.2902686248,0.4500397685,0.2596916068,0.2936888951,0.4553426415,0.2509684634,0.0116458960
22.0000000000,52.0000000000,0.2880440191,0.4692022386,0.2427537423,0.2909735303,0.4739741940,0.2350522756,0.0100679647
22.0000000000,53.0000000000,0.3011628887,0.4801328896,0.2187042217,0.3039532386,0.4845814415,0.2114653199,0.0091801946
22.0000000000,54.0000000000,0.3195132907,0.4837004085,0.1967863008,0.3223065559,0.4879290387,0.1897644054,0.0086664860
22.0000000000,55.0000000000,0.3496181820,0.4775549193,0.1728268987,0.3527687250,0.4818583491,0.1653729259,0.0089309022
22.0000000000,56.0000000000,0.3787069648,0.4717932840,0.1494997512,0.3822923865,0.4762600037,0.1414476097,0.0093787421
22.0000000000,57.0000000000,0.3730262320,0.4938246659,0.1331491021,0.3769230475,0.4989834012,0.1240935513,0.0103384909
22.0000000000,58.0000000000,0.3379665448,0.5422119017,0.1198215535,0.3420208881,0.5487164307,0.1092626812,0.0118540809
22.0000000000,59.0000000000,0.2921131909,0.5920363066,0.1158505026,0.2964374665,0.6008004716,0.1027620619,0.0145874802
22.0000000000,61.0000000000,0.2318520938,0.6505568595,0.1175910466,0.2370501607,0.6651421842,0.0978076552,0.0219281305
22.0000000000,62.0000000000,0.2254368273,0.6455467497,0.1290164229,0.2295711768,0.6573856132,0.1130432100,0.0180090091
22.0000000000,63.0000000000,0.2047993057,0.6480021621,0.1471985322,0.2078799283,0.6577495101,0.1343705616,0.0148192403
22.0000000000,64.0000000000,0.2078088218,0.6302485164,0.1619426618,0.2105899313,0.6386831444,0.1507269244,0.0132062793
22.0000000000,66.0000000000,0.2556898699,0.5582815318,0.1860285983,0.2583044696,0.5639903335,0.1777051968,0.0101221623
22.0000000000,67.0000000000,0.3024019294,0.5026389365,0.1949591341,0.3048991492,0.5067897033,0.1883111475,0.0081903140
22.0000000000,68.0000000000,0.3564008722,0.4432273745,0.2003717534,0.3587125092,0.4461021733,0.1951853175,0.0064442610
22.0000000000,69.0000000000,0.4081031986,0.3925529990,0.1993438024,0.4102613914,0.3946289569,0.1951096517,0.0052605310
22.0000000000,70.0000000000,0.3261019326,0.4451781253,0.2287199420,0.3279101886,0.4476466663,0.2244431450,0.0055144855
22.0000000000,71.0000000000,0.3175168029,0.4466413396,0.2358418575,0.3192385896,0.4490633252,0.2316980853,0.0053934166
23.0000000000,45.0000000000,0.4829679125,0.3000360710,0.2169960165,0.4947404623,0.3073495788,0.1979099590,0.0237954052
23.0000000000,46.0000000000,0.4303853430,0.3314927054,0.2381219516,0.4402132375,0.3390623762,0.2207243863,0.0223253045
23.0000000000,47.0000000000,0.3767310384,0.3665314217,0.2567375398,0.3849392071,0.3745173624,0.2405434306,0.0213232855
23.0000000000,48.0000000000,0.4406726956,0.3225106309,0.2368166736,0.4478149376,0.3277377506,0.2244473118,0.0159490927
23.0000000000,49.0000000000,0.3755598550,0.3632538657,0.2611862793,0.3806424069,0.3681698775,0.2511877156,0.0133525636
23.0000000000,50.0000000000,0.3315798586,0.4010847835,0.2673353580,0.3356214540,0.4059735679,0.2584049781,0.0120421248
23.0000000000,51.0000000000,0.3208092057,0.4242617689,0.2549290254,0.3243329583,0.4289218393,0.2467452023,0.0108646146
23.0000000000,52.0000000000,0.3284300427,0.4371619782,0.2344079791,0.3316508774,0.4414491209,0.2269000016,0.0097115218
23.0000000000,53.0000000000,0.3470150127,0.4433368343,0.2096481530,0.3501655693,0.4473618987,0.2024725320,0.0089973340
23.0000000000,54.0000000000,0.3650010745,0.4479189540,0.1870799715,0.3682136454,0.4518613298,0.1799250248,0.0087247470
23.0000000000,55.0000000000,0.3903693792,0.4460204037,0.1636102171,0.3939372762,0.4500969398,0.1559657840,0.0090570180
23.0000000000,56.0000000000,0.3966833928,0.4576157194,0.1457008879,0.4005285985,0.4620515657,0.1374198358,0.0096003275
23.0000000000,57.0000000000,0.3783681870,0.4876397634,0.1339920496,0.3822477212,0.4926396952,0.1251125836,0.0101492670
23.0000000000,58.0000000000,0.3410185095,0.5328201306,0.1261613599,0.3447554957,0.5386589381,0.1165855662,0.0108395259
23.0000000000,59.0000000000,0.2899815551,0.5872414571,0.1227769878,0.2936833131,0.5947378849,0.1115788020,0.0126045910
23.0000000000,60.0000000000,0.2604011073,0.6196548632,0.1199440296,0.2645027885,0.6294152929,0.1060819186,0.0155071379
23.0000000000,61.0000000000,0.2382189004,0.6418830036,0.1198980959,0.2428620435,0.6543939951,0.1027439614,0.0191184386
23.0000000000,62.0000000000,0.2330997310,0.6364927062,0.1304075628,0.2369408590,0.6469811353,0.1160780057,0.0162113367
23.0000000000,63.0000000000,0.2240705293,0.6272361520,0.1486933187,0.2270084861,0.6354603157,0.1375311982,0.0129420571
23.0000000000,64.0000000000,0.2188026984,0.6153331512,0.1658641504,0.2213672475,0.6225453663,0.1560873862,0.0115850434
23.0000000000,65.0000000000,0.2273759161,0.5934961749,0.1791279090,0.2298579124,0.5999746768,0.1701674108,0.0107979589
23.0000000000,66.0000000000,0.2636575980,0.5472121315,0.1891302705,0.2661605635,0.5524069488,0.1814324877,0.0094039681
23.0000000000,67.0000000000,0.3025245706,0.4994562041,0.1980192253,0.3049192775,0.5034097714,0.1916709511,0.0078535767
23.0000000000,68.0000000000,0.3542809055,0.4442826067,0.2014364878,0.3565484821,0.4471262395,0.1963252784,0.0063597987
23.0000000000,69.0000000000,0.3885038796,0.4075882878,0.2039078327,0.3906412593,0.4098306616,0.1995280791,0.0054714644
23.0000000000,70.0000000000,0.3391149221,0.4380666002,0.2228184777,0.3410240913,0.4405328534,0.2184430553,0.0055983412
23.0000000000,71.0000000000,0.3191059845,0.4479790520,0.2329149635,0.3208930324,0.4504878110,0.2286191566,0.0055689831
24.0000000000,45.0000000000,0.4652669543,0.3177145943,0.2170184513,0.4773722192,0.3259808579,0.1966469229,0.0253581259
24.0000000000,46.0000000000,0.3923181423,0.3629126532,0.2447692045,0.4020975126,0.3719590287,0.2259434587,0.0243208924
24.0000000000,47.0000000000,0.4870585954,0.2973667276,0.2155746771,0.4959661726,0.3028051227,0.2012287047,0.0179600499
24.0000000000,48.0000000000,0.4630085942,0.3092083877,0.2277830181,0.4698406391,0.3137709932,0.2163883677,0.0145411961
24.0000000000,49.0000000000,0.3635255391,0.3725832072,0.2638912537,0.3683091671,0.3774860249,0.2542048080,0.0129880774
24.0000000000,50.0000000000,0.3518278919,0.3882185327,0.2599535754,0.3559160692,0.3927295628,0.2513543680,0.0114863521
24.0000000000,51.0000000000,0.3501507792,0.4037781190,0.2460711018,0.3538646592,0.4080607982,0.2380745425,0.0104951989
24.0000000000,52.0000000000,0.3660584557,0.4096838515,0.2242576928,0.3695684310,0.4136121318,0.2168194372,0.0094974977
24.0000000000,53.0000000000,0.3859995642,0.4133126669,0.2006877689,0.3894975533,0.4170581717,0.1934442749,0.0089807730
24.0000000000,54.0000000000,0.4099673061,0.4135870176,0.1764456763,0.4136320736,0.4172841423,0.1690837840,0.0088599695
24.0000000000,55.0000000000,0.4254622726,0.4178656816,0.1566720458,0.4294250180,0.4217576725,0.1488173096,0.0092280262
24.0000000000,56.0000000000,0.4218039988,0.4361355060,0.1420604951,0.4259500476,0.4404224238,0.1336275287,0.0097336501
24.0000000000,57.0000000000,0.3923461098,0.4734344872,0.1342194030,0.3963481010,0.4782635925,0.1253883065,0.0100971627
24.0000000000,58.0000000000,0.3441564055,0.5259746185,0.1298689760,0.3478023428,0.5315467086,0.1206509486,0.0104827854
24.0000000000,59.0000000000,0.2758809078,0.5947991633,0.1293199289,0.2792179279,0.6019937778,0.1187882943,0.0119513104
24.0000000000,60.0000000000,0.2497364600,0.6250128730,0.1252506670,0.2533871630,0.6341494498,0.1124633872,0.0144076082
24.0000000000,61.0000000000,0.2309439624,0.6470849455,0.1219710921,0.2351512602,0.6588734288,0.1059753111,0.0178918783
24.0000000000,62.0000000000,0.2391919218,0.6298931976,0.1309148805,0.2428735940,0.6395885929,0.1175378131,0.0151587996
24.0000000000,63.0000000000,0.2445800851,0.6065849422,0.1488349727,0.2475235950,0.6138851637,0.1385912413,0.0118918357
24.0000000000,64.0000000000,0.2345670132,0.5965658768,0.1688671101,0.2370310777,0.6028326437,0.1601362786,0.0103955334
24.0000000000,65.0000000000,0.2380855102,0.5768485253,0.1850659646,0.2403879890,0.5824271157,0.1771848953,0.0095781777
24.0000000000,66.0000000000,0.2714352929,0.5337363880,0.1948283191,0.2737242968,0.5382373674,0.1880383358,0.0083624431
24.0000000000,67.0000000000,0.3078900231,0.4888760204,0.2032339565,0.3100941581,0.4923758048,0.1975300371,0.0071079538
24.0000000000,68.0000000000,0.3554551396,0.4392290452,0.2053158152,0.3575781167,0.4418523670,0.2005695163,0.0059371002
24.0000000000,69.0000000000,0.3868998552,0.4070273698,0.2060727750,0.3889598354,0.4091945153,0.2018456493,0.0052961256
24.0000000000,70.0000000000,0.3569820058,0.4234555011,0.2195624931,0.3589167750,0.4257505430,0.2153326819,0.0053905790
24.0000000000,71.0000000000,0.3174871706,0.4480210455,0.2344917840,0.3192695372,0.4505362267,0.2301942361,0.0055826392
25.0000000000,45.0000000000,0.4674765088,0.3194507485,0.2130727427,0.4799911492,0.3280026462,0.1920062046,0.0260726484
25.0000000000,46.0000000000,0.4978681547,0.2964783571,0.2056534881,0.5088116435,0.3029951579,0.1881931986,0.0215079370
25.0000000000,47.0000000000,0.5126909403,0.2840450714,0.2032639883,0.5217581830,0.2890685767,0.1891732403,0.0173782473
25.0000000000,48.0000000000,0.3853522334,0.3640700783,0.2505776883,0.3918059314,0.3701673528,0.2380267158,0.0164716700
25.0000000000,49.0000000000,0.3838205967,0.3644568395,0.2517225638,0.3889328561,0.3693111854,0.2417559585,0.0131443239
25.0000000000,50.0000000000,0.3757087138,0.3761497675,0.2481415187,0.3800833189,0.3805295080,0.2393871732,0.0115095949
25.0000000000,51.0000000000,0.3755011489,0.3877113888,0.2367874623,0.3794699218,0.3918092150,0.2287208632,0.0104587286
25.0000000000,52.0000000000,0.3942700580,0.3887160457,0.2170138962,0.3980127892,0.3924060537,0.2095811571,0.0094035450
25.0000000000,53.0000000000,0.4210522847,0.3862334263,0.1927142890,0.4247920749,0.3896639551,0.1855439700,0.0088038135
25.0000000000,54.0000000000,0.4481217881,0.3832193646,0.1686588472,0.4520758277,0.3866007323,0.1613234400,0.0087464078
25.0000000000,55.0000000000,0.4597891218,0.3893849340,0.1508259442,0.4640285220,0.3929751855,0.1429962925,0.0091360769
25.0000000000,56.0000000000,0.4545966184,0.4079419334,0.1374614482,0.4590329531,0.4119229726,0.1290440742,0.0096645235
25.0000000000,57.0000000000,0.4130394452,0.4542303351,0.1327302197,0.4172995999,0.4589153392,0.1237850609,0.0102088636
25.0000000000,58.0000000000,0.3458027484,0.5226805133,0.1315167383,0.3496168035,0.5284454539,0.1219377426,0.0109092443
25.0000000000,59.0000000000,0.2779456024,0.5907983052,0.1312560924,0.2813998941,0.5981407119,0.1204593940,0.0122753837
25.0000000000,60.0000000000,0.2401152929,0.6320081265,0.1278765806,0.2437037078,0.6414532033,0.1148430889,0.0147244985
25.0000000000,61.0000000000,0.2302927535,0.6462581126,0.1234491339,0.2345648495,0.6582466649,0.1071884856,0.0182128569
25.0000000000,62.0000000000,0.2396161697,0.6280117212,0.1323721092,0.2433382237,0.6377668789,0.1188948974,0.0152958049
25.0000000000,63.0000000000,0.2509955099,0.5994164802,0.1495880099,0.2540045108,0.6066024442,0.1393930450,0.0118462497
25.0000000000,64.0000000000,0.2487397573,0.5799482223,0.1713120204,0.2512261399,0.5857453380,0.1630285221,0.0098969899
25.0000000000,65.0000000000,0.2541556522,0.5558361419,0.1900082059,0.2563996950,0.5607438434,0.1828564617,0.0087521272
25.0000000000,66.0000000000,0.2829843764,0.5155357335,0.2014798901,0.2851355021,0.5194546147,0.1954098832,0.0075442225
25.0000000000,67.0000000000,0.3154046720,0.4756150050,0.2089803231,0.3174631926,0.4787191546,0.2038176528,0.0064842813
25.0000000000,68.0000000000,0.3472245124,0.4396724625,0.2131030250,0.3491888766,0.4421598354,0.2086512879,0.0056255062
25.0000000000,69.0000000000,0.3688892535,0.4160654647,0.2150452818,0.3707920767,0.4182116346,0.2109962887,0.0051317795
25.0000000000,70.0000000000,0.3438028745,0.4293971822,0.2267999433,0.3456087228,0.4316526205,0.2227386567,0.0052251237
25.0000000000,71.0000000000,0.3138404179,0.4483132905,0.2378462916,0.3155669384,0.4507795824,0.2336534792,0.0054711704
26.0000000000,45.0000000000,0.4206204229,0.3538740161,0.2255055610,0.4325544549,0.3639142890,0.2035312562,0.0275896638
26.0000000000,46.0000000000,0.4424504798,0.3351243941,0.2224251261,0.4529054873,0.3430433098,0.2040512029,0.0230843029
26.0000000000,47.0000000000,0.3783027003,0.3753926377,0.2463046620,0.3864910044,0.3835179539,0.2299910417,0.0211862735
26.0000000000,48.0000000000,0.3653109539,0.3813827756,0.2533062706,0.3718349259,0.3881937691,0.2399713050,0.0175453449
26.0000000000,49.0000000000,0.3946091645,0.3612517324,0.2441391031,0.4000198589,0.3662050454,0.2337750957,0.0135260644
26.0000000000,50.0000000000,0.3917469773,0.3679968319,0.2402561907,0.3963397113,0.3723111257,0.2313491629,0.0115878724
26.0000000000,51.0000000000,0.3923549197,0.3762838378,0.2313612426,0.3964538804,0.3802149027,0.2233312169,0.0103390607
26.0000000000,52.0000000000,0.4117808350,0.3757928789,0.2124262861,0.4156648705,0.3793374656,0.2049976640,0.0093441514
26.0000000000,53.0000000000,0.4423810221,0.3693000666,0.1883189113,0.4462549078,0.3725339899,0.1812111023,0.0086808810
26.0000000000,54.0000000000,0.4604713511,0.3725717211,0.1669569278,0.4645677175,0.3758861299,0.1595461526,0.0088175874
26.0000000000,55.0000000000,0.4624010675,0.3862144931,0.1513844394,0.4667406120,0.3898390414,0.1434203467,0.0092975507
26.0000000000,56.0000000000,0.4446882539,0.4152422706,0.1400694755,0.4492866920,0.4195362133,0.1311770947,0.0102349751
26.0000000000,57.0000000000,0.4011686757,0.4654667204,0.1333646039,0.4058568481,0.4709062982,0.1232368536,0.0115512956
26.0000000000,58.0000000000,0.3286234197,0.5418786204,0.1294979600,0.3329855382,0.5490714698,0.1179429920,0.0131000240
26.0000000000,59.0000000000,0.2656779759,0.6068172057,0.1275048184,0.2696481351,0.6158851795,0.1144666854,0.0147234811
26.0000000000,60.0000000000,0.2341729084,0.6390160130,0.1268110787,0.2381059773,0.6497486550,0.1121453677,0.0165181443
26.0000000000,61.0000000000,0.2361992381,0.6392392467,0.1245615152,0.2407227144,0.6514813844,0.1077959011,0.0187912318
26.0000000000,62.0000000000,0.2438043353,0.6220233367,0.1341723280,0.2477372674,0.6320575125,0.1202052200,0.0158754158
26.0000000000,63.0000000000,0.2573317358,0.5908870636,0.1517812006,0.2605071303,0.5981784283,0.1413144413,0.0121892806
26.0000000000,64.0000000000,0.2628070157,0.5629588800,0.1742341044,0.2653829911,0.5684768767,0.1661401322,0.0097066336
26.0000000000,65.0000000000,0.2728229976,0.5332861078,0.1938908946,0.2750613561,0.5376614189,0.1872772250,0.0081376698
26.0000000000,66.0000000000,0.2961545765,0.4964653965,0.2073800271,0.2982049596,0.4999026024,0.2018924380,0.0068757512
26.0000000000,67.0000000000,0.3211473724,0.4632978490,0.2155547787,0.3230651333,0.4660644745,0.2108703921,0.0059361434
26.0000000000,68.0000000000,0.3425269959,0.4369857581,0.2204872460,0.3443448126,0.4393048746,0.2163503127,0.0052790594
26.0000000000,69.0000000000,0.3703015364,0.4100274166,0.2196710471,0.3720877610,0.4120052670,0.2159069720,0.0048005465
26.0000000000,70.0000000000,0.3437488763,0.4248936741,0.2313574496,0.3454416513,0.4269860429,0.2275723058,0.0049003212
26.0000000000,71.0000000000,0.3109791834,0.4447266220,0.2442941946,0.3125951545,0.4470375978,0.2403672478,0.0051695333
27.0000000000,45.0000000000,0.3230518927,0.4202772074,0.2566708999,0.3328314495,0.4330000081,0.2341685424,0.0293829110
27.0000000000,46.0000000000,0.3513801178,0.3957013644,0.2529185178,0.3601626354,0.4055916629,0.2342457017,0.0243848661
27.0000000000,47.0000000000,0.3497214822,0.3922535799,0.2580249379,0.3569321899,0.4003412327,0.2427265774,0.0202018981
27.0000000000,48.0000000000,0.3788218718,0.3684083292,0.2527697990,0.3848337120,0.3742549082,0.2409113798,0.0156219167
27.0000000000,49.0000000000,0.4067835977,0.3513435672,0.2418728351,0.4119704629,0.3558235210,0.2322060161,0.0125903814
27.0000000000,50.0000000000,0.4053504658,0.3586113348,0.2360381994,0.4099004709,0.3626366994,0.2274628297,0.0111002680
27.0000000000,51.0000000000,0.4080200098,0.3656634149,0.2263165753,0.4121394250,0.3693551932,0.2185053817,0.0099951982
27.0000000000,52.0000000000,0.4210860922,0.3693647823,0.2095491255,0.4250417060,0.3728345347,0.2021237593,0.0093064134
27.0000000000,53.0000000000,0.4511672882,0.3621477010,0.1866850108,0.4551384166,0.3653352882,0.1795262952,0.0087251005
27.0000000000,54.0000000000,0.4639011659,0.3695267186,0.1665721154,0.4680770610,0.3728530841,0.1590698549,0.0089213837
27.0000000000,55.0000000000,0.4492964065,0.3977511514,0.1529524421,0.4537738435,0.4017149173,0.1445112392,0.0098671114
27.0000000000,56.0000000000,0.4221660345,0.4372443622,0.1405896032,0.4271385952,0.4423945257,0.1304668791,0.0116415624
27.0000000000,57.0000000000,0.3669317040,0.5016803319,0.1313879641,0.3725194888,0.5093201234,0.1181603878,0.0149999798
27.0000000000,58.0000000000,0.3032827900,0.5713398117,0.1253773983,0.3089804699,0.5820733960,0.1089461341,0.0184402592
27.0000000000,59.0000000000,0.2556874474,0.6207789027,0.1235336499,0.2609685618,0.6336008243,0.1054306139,0.0202365924
27.0000000000,60.0000000000,0.2365828302,0.6387560896,0.1246610802,0.2414094402,0.6517875786,0.1068029812,0.0199934602
27.0000000000,61.0000000000,0.2433860518,0.6303647185,0.1262492297,0.2482982929,0.6430873190,0.1086143881,0.0197836283
27.0000000000,62.0000000000,0.2490434525,0.6147465243,0.1362100231,0.2532589891,0.6251522845,0.1215887264,0.0166451607
27.0000000000,63.0000000000,0.2631298613,0.5819371493,0.1549329894,0.2664929568,0.5893749603,0.1441320830,0.0126198286
27.0000000000,64.0000000000,0.2769098972,0.5459467911,0.1771433117,0.2796056207,0.5512615942,0.1691327852,0.0096411633
27.0000000000,65.0000000000,0.2896644644,0.5117920056,0.1985435301,0.2919064581,0.5157532595,0.1923402824,0.0076805213
27.0000000000,66.0000000000,0.3031980734,0.4825305254,0.2142714012,0.3051631794,0.4856579318,0.2091788888,0.0064395251
27.0000000000,67.0000000000,0.3212176444,0.4562676169,0.2225147387,0.3230252870,0.4588352492,0.2181394638,0.0055959787
27.0000000000,68.0000000000,0.3359506062,0.4373331430,0.2267162507,0.3376554338,0.4395524502,0.2227921161,0.0050490155
27.0000000000,69.0000000000,0.3466446712,0.4252023008,0.2281530280,0.3483063728,0.4272405821,0.2244530451,0.0047708044
27.0000000000,70.0000000000,0.3508839255,0.4182076844,0.2309083901,0.3525249860,0.4201636137,0.2273114003,0.0046551610
27.0000000000,71.0000000000,0.3086397582,0.4427270567,0.2486331851,0.3101618437,0.4449104062,0.2449277501,0.0049073913
28.0000000000,45.0000000000,0.3314870926,0.4058432912,0.2626696162,0.3397195466,0.4159223751,0.2443580783,0.0242330889
28.0000000000,46.0000000000,0.3524089935,0.3846865176,0.2629044890,0.3594776979,0.3924026523,0.2481196498,0.0196638191
28.0000000000,47.0000000000,0.3674197499,0.3671618750,0.2654183751,0.3731425295,0.3728806381,0.2539768325,0.0153367123
28.0000000000,48.0000000000,0.3924916812,0.3491214172,0.2583869016,0.3974332838,0.3535169734,0.2490497428,0.0124337913
28.0000000000,49.0000000000,0.4121323846,0.3429075892,0.2449600262,0.4168177214,0.3468059423,0.2363763363,0.0112407332
28.0000000000,50.0000000000,0.4130340734,0.3509254566,0.2360404700,0.4174225326,0.3546540159,0.2279234515,0.0105132302
28.0000000000,51.0000000000,0.4176120022,0.3578551417,0.2245328561,0.4216865701,0.3613466722,0.2169667577,0.0096625507
28.0000000000,52.0000000000,0.4267519628,0.3647310044,0.2085170328,0.4307285210,0.3681296391,0.2011418399,0.0092321682
28.0000000000,53.0000000000,0.4459559699,0.3656360597,0.1884079705,0.4499814306,0.3689365057,0.1810820636,0.0089458376
28.0000000000,54.0000000000,0.4534406986,0.3770913353,0.1694679661,0.4576936271,0.3806281649,0.1616782080,0.0092920859
28.0000000000,55.0000000000,0.4355040772,0.4104695973,0.1540263255,0.4402096488,0.4149046742,0.1448856770,0.0106893876
28.0000000000,56.0000000000,0.3985129780,0.4615866807,0.1399003413,0.4040511392,0.4680013813,0.1279474795,0.0137065847
28.0000000000,57.0000000000,0.3359711072,0.5358839317,0.1281449611,0.3430285367,0.5471407423,0.1098307210,0.0205738847
28.0000000000,58.0000000000,0.2921699863,0.5864438216,0.1213861921,0.3000188656,0.6021980981,0.0977830363,0.0261612858
28.0000000000,59.0000000000,0.2514071150,0.6280038112,0.1205890738,0.2588001326,0.6464712410,0.0947286264,0.0285665141
28.0000000000,60.0000000000,0.2346462478,0.6427033384,0.1226504138,0.2410951645,0.6603671208,0.0985377147,0.0267484281
28.0000000000,61.0000000000,0.2484482078,0.6236135154,0.1279382768,0.2540713621,0.6377278253,0.1082008126,0.0221321846
28.0000000000,62.0000000000,0.2579524284,0.6023393438,0.1397082278,0.2626047797,0.6132029524,0.1241922679,0.0177161713
28.0000000000,63.0000000000,0.2756276158,0.5663971006,0.1579752836,0.2792159182,0.5737708321,0.1470132498,0.0128513530
28.0000000000,64.0000000000,0.2881209436,0.5308215800,0.1810574764,0.2909098074,0.5359596623,0.1731305303,0.0095866958
28.0000000000,65.0000000000,0.3033062260,0.4935452588,0.2031485152,0.3055580458,0.4972094599,0.1972324943,0.0073695320
28.0000000000,66.0000000000,0.3094545225,0.4688896679,0.2216558096,0.3113420808,0.4717497217,0.2169081975,0.0060626508
28.0000000000,67.0000000000,0.3248452050,0.4484399841,0.2267148109,0.3265770668,0.4508307724,0.2225921608,0.0053030725
28.0000000000,68.0000000000,0.3365969836,0.4336752067,0.2297278097,0.3382377311,0.4357891636,0.2259731053,0.0048508707
28.0000000000,69.0000000000,0.3395932986,0.4290866962,0.2313200052,0.3412060524,0.4311244608,0.2276694868,0.0047266272
28.0000000000,70.0000000000,0.3469476176,0.4225568225,0.2304955599,0.3485767804,0.4245410237,0.2268821959,0.0046737559
28.0000000000,71.0000000000,0.3148615651,0.4414124718,0.2437259631,0.3164043461,0.4435753360,0.2400203179,0.0048759792
29.0000000000,46.0000000000,0.3526363756,0.3736105538,0.2737530706,0.3584126051,0.3797303431,0.2618570518,0.0161161450
29.0000000000,47.0000000000,0.3747720484,0.3519933835,0.2732345681,0.3795422895,0.3564736891,0.2639840214,0.0125684048
29.0000000000,48.0000000000,0.3977574787,0.3386448700,0.2635976513,0.4020931406,0.3423361887,0.2555706707,0.0107827302
29.0000000000,49.0000000000,0.4083325389,0.3406758875,0.2509915736,0.4126548397,0.3442820259,0.2430631344,0.0104743732
